address,distance,distance_type,rating,capaciity,area,price
"District 2, Ho Chi Minh City",6,km,8.3,1 ,null,"1,291,320"
"Binh Thanh, Ho Chi Minh City",4.5,km,6.3,1 ,null,"360,000"
"District 2, Ho Chi Minh City",1.8,km,10,1 ,55,"1,700,000"
"District 4, Ho Chi Minh City",1,km,5,1 ,30,"920,000"
"District 4, Ho Chi Minh City",0.9,km,null,1 ,55,"1,903,500"
"Binh Thanh, Ho Chi Minh City",3.6,km,null,1 ,null,"1,320,000"
"District 1, Ho Chi Minh City",1,km,null,1 ,null,"1,658,700"
"District 1, Ho Chi Minh City",0.5,km,4.7,1 ,35,"585,000"
"District 7, Ho Chi Minh City",3.2,km,null,1 ,78,"1,900,000"
"District 1, Ho Chi Minh City",1.4,km,8.5,1 ,null,"990,000"
"District 1, Ho Chi Minh City",0.7,km,6.3,1 ,null,"360,000"
"District 2, Ho Chi Minh City",6.1,km,8,1 ,70,"1,290,000"
"District 1, Ho Chi Minh City",2.3,km,null,1 ,null,"600,000"
"District 1, Ho Chi Minh City",1,km,9.7,1 ,80,"3,000,000"
"District 10, Ho Chi Minh City",2.9,km,6.6,1 ,null,"317,475"
"District 2, Ho Chi Minh City",1.8,km,null,1 ,null,"3,000,000"
"District 7, Ho Chi Minh City",7.8,km,10,1 ,68,"1,150,000"
"Binh Thanh, Ho Chi Minh City",3.6,km,null,1 ,80,"1,440,000"
"District 4, Ho Chi Minh City",1,km,9.4,1 ,null,"2,300,000"
"District 1, Ho Chi Minh City",1.8,km,8,1 ,25,"952,130"
"Go Vap District , Ho Chi Minh City",9.2,km,7.3,1 ,null,"261,000"
"District 2, Ho Chi Minh City",3.8,km,10,1 ,87,"1,161,709"
"District 4, Ho Chi Minh City",1.5,km,null,1 ,null,"2,800,000"
"Tan Binh, Ho Chi Minh City",4.2,km,null,1 ,null,"300,000"
"Go Vap District , Ho Chi Minh City",6.2,km,6.9,1 ,null,"163,000"
"District 1, Ho Chi Minh City",2.7,km,6.8,1 ,null,"330,000"
"Tan Phu District, Ho Chi Minh City",9.9,km,null,1 ,null,"1,112,000"
"District 1, Ho Chi Minh City",250,m,8,1 ,null,"1,080,004"
"District 4, Ho Chi Minh City",0.8,km,null,1 ,65,"1,379,840"
"District 2, Ho Chi Minh City",1.8,km,null,1 ,null,"2,900,000"
"Binh Tan District, Ho Chi Minh City",9.6,km,null,1 ,null,"192,000"
"Tan Binh, Ho Chi Minh City",4.2,km,null,1 ,null,"300,000"
"District 4, Ho Chi Minh City",1,km,null,1 ,null,"1,350,000"
"District 7, Ho Chi Minh City",4.4,km,9.1,1 ,35,"900,000"
"District 2, Ho Chi Minh City",1.8,km,null,1 ,null,"1,649,000"
"District 5, Ho Chi Minh City",2.7,km,8,1 ,null,"5,600,000"
Ho Chi Minh City,5.5,km,10,1 ,null,"1,050,000"
"District 5, Ho Chi Minh City",2.3,km,null,1 ,null,"1,710,000"
"Binh Thanh, Ho Chi Minh City",3.5,km,5.7,1 ,50,"1,260,000"
"District 12, Ho Chi Minh City",12.6,km,6.7,1 ,null,"299,300"
"District 4, Ho Chi Minh City",1,km,null,1 ,75,"19,000,010"
"District 7, Ho Chi Minh City",5.6,km,null,1 ,116,"2,990,000"
"District 2, Ho Chi Minh City",5.6,km,null,1 ,null,"1,200,000"
"District 5, Ho Chi Minh City",4.4,km,9.2,1 ,null,"575,280"
"Tan Binh, Ho Chi Minh City",4.2,km,null,1 ,null,"300,000"
"Binh Thanh, Ho Chi Minh City",3.5,km,null,1 ,70,"1,715,000"
"District 4, Ho Chi Minh City",1,km,6.8,1 ,30,"900,000"
"Binh Thanh, Ho Chi Minh City",3.5,km,null,1 ,79,"1,840,000"
"Tan Phu District, Ho Chi Minh City",9.8,km,7.2,1 ,null,"765,000"
"Tan Binh, Ho Chi Minh City",4.2,km,null,1 ,null,"300,000"
"District 1, Ho Chi Minh City",0.6,km,null,1 ,null,"660,000"
"District 4, Ho Chi Minh City",1,km,null,1 ,null,"841,500"
"District 1, Ho Chi Minh City",0.9,km,8,1 ,null,"475,000"
"Binh Thanh, Ho Chi Minh City",3.7,km,9.1,1 ,53,"2,790,000"
"District 1, Ho Chi Minh City",0.7,km,8.8,1 ,null,"540,000"
"District 2, Ho Chi Minh City",1.6,km,null,1 ,null,"2,400,000"
"District 7, Ho Chi Minh City",3.4,km,null,1 ,56,"1,500,000"
"Binh Thanh, Ho Chi Minh City",3.7,km,null,1 ,59,"1,900,000"
"District 1, Ho Chi Minh City",1.9,km,null,1 ,null,"3,759,999"
"Tan Binh, Ho Chi Minh City",4.2,km,null,1 ,null,"300,000"
"District 4, Ho Chi Minh City",0.8,km,null,1 ,null,"3,485,700"
"District 2, Ho Chi Minh City",7.2,km,10,1 ,null,"305,000"
"District 7, Ho Chi Minh City",7.9,km,8,1 ,null,"1,080,000"
"Binh Thanh, Ho Chi Minh City",3.7,km,9.2,1 ,55,"2,970,000"
"District 9, Ho Chi Minh City",10.8,km,4.7,1 ,null,"360,000"
"District 11, Ho Chi Minh City",5.5,km,7.6,1 ,null,"743,400"
"District 1, Ho Chi Minh City",0.6,km,7.8,1 ,null,"675,526"
"District 4, Ho Chi Minh City",1.8,km,8.8,1 ,70,"1,300,000"
"District 2, Ho Chi Minh City",1.8,km,null,1 ,null,"2,800,000"
"District 7, Ho Chi Minh City",5.4,km,9.7,1 ,null,"1,242,000"
"Tan Binh, Ho Chi Minh City",4.2,km,null,1 ,null,"300,000"
"District 2, Ho Chi Minh City",6,km,null,1 ,75,"1,290,000"
"Binh Tan District, Ho Chi Minh City",10,km,7.6,1 ,null,"729,000"
Ho Chi Minh City,5.5,km,null,1 ,null,"2,900,000"
"District 3, Ho Chi Minh City",1.5,km,9,1 ,30,"720,000"
"Tan Binh, Ho Chi Minh City",4.9,km,10,1 ,null,"400,000"
"Binh Thanh, Ho Chi Minh City",4.1,km,null,1 ,null,"2,240,000"
"District 4, Ho Chi Minh City",1.8,km,null,1 ,null,"1,520,000"
"Binh Thanh, Ho Chi Minh City",3.7,km,null,1 ,55,"2,304,000"
"District 4, Ho Chi Minh City",1.8,km,null,1 ,null,"2,600,000"
"District 4, Ho Chi Minh City",1.8,km,null,1 ,null,"2,600,000"
"District 4, Ho Chi Minh City",0.8,km,9.5,1 ,null,"850,000"
"Tan Binh, Ho Chi Minh City",4.2,km,null,1 ,null,"300,000"
"District 4, Ho Chi Minh City",1,km,8.5,1 ,99,"2,150,000"
"Binh Thanh, Ho Chi Minh City",3.7,km,8.5,1 ,55,"1,200,000"
"Phu Nhuan, Ho Chi Minh City",4,km,10,1 ,null,"636,000"
"District 1, Ho Chi Minh City",1,km,10,1 ,36,"1,260,000"
"Binh Thanh, Ho Chi Minh City",3.9,km,6.7,1 ,55,"1,800,000"
"District 1, Ho Chi Minh City",2,km,null,1 ,null,"1,200,000"
"Tan Binh, Ho Chi Minh City",4.2,km,null,1 ,null,"300,000"
"District 1, Ho Chi Minh City",1.1,km,8,1 ,null,"299,000"
"Binh Thanh, Ho Chi Minh City",3.5,km,9.7,1 ,111,"2,780,000"
"District 4, Ho Chi Minh City",0.8,km,6.3,1 ,110,"2,500,000"
"District 1, Ho Chi Minh City",1,km,null,1 ,null,"5,170,000"
"District 1, Ho Chi Minh City",0.7,km,8.2,1 ,null,"244,800"
"Phu Nhuan, Ho Chi Minh City",4.1,km,null,1 ,null,"300,000"
"District 1, Ho Chi Minh City",1,km,8.9,1 ,null,"740,050"
"District 1, Ho Chi Minh City",350,m,6.4,1 ,null,"1,034,758"
"Binh Thanh, Ho Chi Minh City",3.7,km,null,1 ,50,"1,890,000"
"District 4, Ho Chi Minh City",1.3,km,8.3,1 ,null,"1,170,000"
"District 7, Ho Chi Minh City",6.5,km,9,1 ,null,"1,488,223"
"District 2, Ho Chi Minh City",1.8,km,null,1 ,null,"2,490,000"
"District 1, Ho Chi Minh City",300,m,null,1 ,28,"680,000"
"District 7, Ho Chi Minh City",4.6,km,9,1 ,null,"885,600"
"District 4, Ho Chi Minh City",0.8,km,null,1 ,null,"1,400,000"
"District 9, Ho Chi Minh City",11.1,km,1,1 ,null,"720,000"
"District 1, Ho Chi Minh City",1.1,km,6.9,1 ,null,"918,116"
"District 1, Ho Chi Minh City",1,km,null,1 ,45,"1,700,000"
"Binh Thanh, Ho Chi Minh City",3.7,km,9.7,1 ,53,"2,970,000"
"District 2, Ho Chi Minh City",5.7,km,7,1 ,null,"1,190,000"
"Binh Thanh, Ho Chi Minh City",2.8,km,null,1 ,70,"1,702,000"
"District 4, Ho Chi Minh City",0.8,km,null,1 ,null,"3,100,000"
"District 4, Ho Chi Minh City",0.9,km,3.7,1 ,55,"1,260,000"
"District 2, Ho Chi Minh City",3.2,km,null,1 ,null,"1,664,000"
"District 2, Ho Chi Minh City",5.9,km,10,1 ,70,"1,390,000"
"District 2, Ho Chi Minh City",1.7,km,null,1 ,null,"2,160,000"
"Tan Binh, Ho Chi Minh City",6.1,km,8.1,1 ,null,"390,000"
"District 1, Ho Chi Minh City",1,km,7.9,1 ,null,"1,030,860"
"Binh Thanh, Ho Chi Minh City",3.7,km,9.6,1 ,55,"2,700,000"
"District 2, Ho Chi Minh City",1.7,km,null,1 ,90,"2,500,000"
"District 1, Ho Chi Minh City",300,m,4,1 ,null,"2,880,000"
"District 4, Ho Chi Minh City",0.8,km,8,1 ,null,"765,000"
"Binh Thanh, Ho Chi Minh City",3.5,km,null,1 ,60,"1,350,000"
"District 7, Ho Chi Minh City",7.8,km,8,1 ,null,"960,000"
"District 2, Ho Chi Minh City",5.6,km,null,1 ,null,"1,575,000"
"District 1, Ho Chi Minh City",300,m,9,1 ,null,"891,000"
"Binh Thanh, Ho Chi Minh City",3.6,km,7,1 ,72,"1,292,000"
"District 1, Ho Chi Minh City",1.8,km,null,1 ,null,"2,280,000"
"District 7, Ho Chi Minh City",6,km,null,1 ,null,"2,500,000"
"Binh Thanh, Ho Chi Minh City",3.7,km,null,1 ,null,"2,100,000"
"District 4, Ho Chi Minh City",0.9,km,null,1 ,null,"2,755,000"
"District 2, Ho Chi Minh City",1.8,km,null,1 ,null,"3,200,000"
"Binh Thanh, Ho Chi Minh City",3.5,km,null,1 ,null,"3,000,000"
"District 1, Ho Chi Minh City",1,km,9.7,1 ,60,"2,100,000"
"District 4, Ho Chi Minh City",1.8,km,null,1 ,null,"3,000,000"
"Tan Binh, Ho Chi Minh City",5.5,km,10,1 ,40,"950,000"
"Binh Thanh, Ho Chi Minh City",3.5,km,9.2,1 ,76,"1,292,000"
"District 3, Ho Chi Minh City",1.2,km,8.3,1 ,30,"585,000"
"Binh Thanh, Ho Chi Minh City",3.5,km,10,1 ,40,"1,250,000"
"Binh Thanh, Ho Chi Minh City",3.5,km,null,1 ,null,"3,800,000"
"District 10, Ho Chi Minh City",3.2,km,7.1,1 ,null,"668,317"
"District 2, Ho Chi Minh City",2.8,km,null,1 ,88,"2,000,000"
"Binh Thanh, Ho Chi Minh City",3.5,km,null,1 ,null,"2,100,000"
"District 2, Ho Chi Minh City",1.8,km,null,1 ,null,"1,300,000"
"District 10, Ho Chi Minh City",2.9,km,5.5,1 ,null,"705,600"
"Binh Thanh, Ho Chi Minh City",3.5,km,8,1 ,88,"1,600,000"
"District 4, Ho Chi Minh City",1.8,km,null,1 ,null,"800,000"
"District 7, Ho Chi Minh City",6.2,km,null,1 ,null,"1,920,000"
"District 2, Ho Chi Minh City",1.8,km,null,1 ,null,"2,850,000"
"District 4, Ho Chi Minh City",0.8,km,null,1 ,null,"1,262,250"
"District 2, Ho Chi Minh City",6.4,km,null,1 ,null,"1,080,000"
"District 4, Ho Chi Minh City",0.9,km,null,1 ,null,"2,900,000"
"Binh Thanh, Ho Chi Minh City",3.5,km,null,1 ,78,"2,948,800"
"District 1, Ho Chi Minh City",300,m,null,1 ,null,"2,000,000"
"Binh Thanh, Ho Chi Minh City",3.6,km,null,1 ,87,"1,700,000"
"Go Vap District , Ho Chi Minh City",9.8,km,5.9,1 ,null,"420,000"
"District 2, Ho Chi Minh City",2.7,km,null,1 ,null,"3,500,000"
"District 4, Ho Chi Minh City",0.9,km,null,1 ,78,"2,090,000"
"Tan Phu District, Ho Chi Minh City",9.9,km,10,1 ,null,"1,120,000"
"District 2, Ho Chi Minh City",1.8,km,null,1 ,null,"2,160,000"
"District 2, Ho Chi Minh City",1.8,km,1,1 ,45,"1,900,000"
"District 1, Ho Chi Minh City",1,km,null,1 ,null,"1,900,000"
"District 4, Ho Chi Minh City",1,km,9.3,1 ,35,"900,000"
"Binh Thanh, Ho Chi Minh City",3.7,km,null,1 ,55,"2,160,000"
"District 7, Ho Chi Minh City",4.6,km,9.1,1 ,null,"720,000"
"District 3, Ho Chi Minh City",3.2,km,7.7,1 ,null,"180,000"
"District 1, Ho Chi Minh City",300,m,null,1 ,25,"499,136"
"District 4, Ho Chi Minh City",1.8,km,null,1 ,null,"3,500,000"
"District 4, Ho Chi Minh City",0.8,km,null,1 ,null,"1,350,000"
"District 1, Ho Chi Minh City",1.1,km,7.9,1 ,null,"336,636"
"District 1, Ho Chi Minh City",0.9,km,9,1 ,null,"252,000"
"District 4, Ho Chi Minh City",0.9,km,8,1 ,null,"882,090"
"District 7, Ho Chi Minh City",4.5,km,null,1 ,null,"585,000"
"District 1, Ho Chi Minh City",450,m,8.1,1 ,null,"580,545"
"Binh Thanh, Ho Chi Minh City",3.6,km,9.2,1 ,55,"1,364,000"
"Binh Thanh, Ho Chi Minh City",3.5,km,null,1 ,null,"4,000,000"
"Binh Thanh, Ho Chi Minh City",3.7,km,null,1 ,50,"1,190,000"
"District 4, Ho Chi Minh City",0.8,km,null,1 ,80,"1,900,000"
"District 1, Ho Chi Minh City",1,km,9.7,1 ,null,"765,000"
"District 1, Ho Chi Minh City",0.6,km,7.4,1 ,null,"847,044"
"District 3, Ho Chi Minh City",1.5,km,6.7,1 ,null,"490,000"
"District 1, Ho Chi Minh City",1,km,null,1 ,null,"1,900,000"
"District 1, Ho Chi Minh City",1.2,km,6.5,1 ,null,"441,000"
"Binh Thanh, Ho Chi Minh City",2.5,km,9.3,1 ,null,"1,200,000"
"Thu Duc District, Ho Chi Minh City",7.7,km,7.3,1 ,null,"407,000"
"District 4, Ho Chi Minh City",0.9,km,6.8,1 ,45,"850,000"
"District 4, Ho Chi Minh City",1,km,5.5,1 ,null,"783,476"
"District 4, Ho Chi Minh City",1.8,km,null,1 ,null,"1,520,000"
"Binh Thanh, Ho Chi Minh City",3,km,null,1 ,95,"1,440,000"
"District 1, Ho Chi Minh City",1.1,km,null,1 ,25,"408,000"
"Binh Thanh, Ho Chi Minh City",3.5,km,7.1,1 ,null,"2,160,000"
"Binh Thanh, Ho Chi Minh City",3.5,km,null,1 ,null,"1,008,000"
"District 1, Ho Chi Minh City",0.6,km,null,1 ,70,"495,000"
"Binh Thanh, Ho Chi Minh City",3.6,km,null,1 ,null,"1,900,000"
"District 1, Ho Chi Minh City",0.7,km,7.7,1 ,null,"643,950"
"District 1, Ho Chi Minh City",1,km,null,1 ,null,"585,000"
"District 4, Ho Chi Minh City",1,km,null,1 ,null,"1,814,400"
"District 4, Ho Chi Minh City",0.9,km,null,1 ,null,"855,000"
"District 3, Ho Chi Minh City",1.1,km,null,1 ,80,"2,400,000"
"District 1, Ho Chi Minh City",0.6,km,7.3,1 ,null,"862,650"
"District 7, Ho Chi Minh City",3.3,km,null,1 ,56,"1,300,000"
"District 4, Ho Chi Minh City",0.9,km,null,1 ,40,"1,584,000"
"District 8, Ho Chi Minh City",4.1,km,null,1 ,null,"500,000"
"District 7, Ho Chi Minh City",3.2,km,9,1 ,null,"1,600,000"
"District 3, Ho Chi Minh City",2.4,km,9.3,1 ,null,"170,100"
"District 1, Ho Chi Minh City",1.5,km,null,1 ,null,"2,250,000"
"District 7, Ho Chi Minh City",4.3,km,8.4,1 ,null,"540,000"
"District 4, Ho Chi Minh City",1.1,km,10,1 ,27,"978,924"
"Phu Nhuan, Ho Chi Minh City",5,km,null,1 ,null,"1,500,000"
"District 4, Ho Chi Minh City",0.9,km,null,1 ,40,"1,680,000"
"Binh Thanh, Ho Chi Minh City",3.7,km,null,1 ,45,"1,000,000"
"District 2, Ho Chi Minh City",6,km,9,1 ,100,"1,750,000"
"District 2, Ho Chi Minh City",5.1,km,null,1 ,null,"899,000"
"District 1, Ho Chi Minh City",400,m,null,1 ,null,"880,000"
"District 2, Ho Chi Minh City",1.8,km,null,1 ,null,"1,458,000"
"Binh Tan District, Ho Chi Minh City",8.9,km,3,1 ,80,"576,000"
"District 1, Ho Chi Minh City",300,m,6,1 ,null,"460,275"
"Binh Thanh, Ho Chi Minh City",3.5,km,null,1 ,109,"3,525,000"
"District 1, Ho Chi Minh City",1.3,km,null,1 ,36,"819,000"
"District 4, Ho Chi Minh City",1.8,km,null,1 ,null,"1,489,600"
"Binh Thanh, Ho Chi Minh City",3.4,km,7,1 ,null,"135,000"
"District 1, Ho Chi Minh City",300,m,6,1 ,null,"360,000"
"District 1, Ho Chi Minh City",0.8,km,8.2,1 ,null,"480,000"
"District 2, Ho Chi Minh City",1.6,km,null,1 ,null,"2,800,000"
"District 4, Ho Chi Minh City",1.1,km,null,1 ,50,"1,000,000"
"Tan Phu District, Ho Chi Minh City",9.6,km,null,1 ,98,"1,440,000"
"Go Vap District , Ho Chi Minh City",7.3,km,8.6,1 ,null,"320,000"
"Go Vap District , Ho Chi Minh City",8.9,km,8.1,1 ,null,"360,000"
"District 1, Ho Chi Minh City",1,km,7.1,1 ,null,"1,036,800"
"District 4, Ho Chi Minh City",0.8,km,null,1 ,null,"1,800,000"
"District 7, Ho Chi Minh City",4.5,km,null,1 ,null,"560,000"
"District 1, Ho Chi Minh City",1.7,km,null,1 ,null,"1,724,800"
"Binh Thanh, Ho Chi Minh City",4.7,km,null,1 ,null,"270,000"
"District 7, Ho Chi Minh City",6,km,8.3,1 ,89,"3,000,000"
Ho Chi Minh City,4.6,km,null,1 ,26,"1,000,000"
"District 2, Ho Chi Minh City",5.6,km,null,1 ,80,"1,551,000"
"Tan Binh, Ho Chi Minh City",5.6,km,5.7,1 ,null,"350,000"
"District 2, Ho Chi Minh City",1.5,km,null,1 ,null,"2,490,000"
"District 4, Ho Chi Minh City",0.9,km,null,1 ,55,"810,000"
"District 4, Ho Chi Minh City",1,km,null,1 ,null,"2,700,000"
"District 1, Ho Chi Minh City",1,km,null,1 ,80,"2,240,000"
"Tan Binh, Ho Chi Minh City",5.5,km,9.5,1 ,71,"1,350,000"
"Binh Thanh, Ho Chi Minh City",3.5,km,null,1 ,null,"2,277,000"
"District 1, Ho Chi Minh City",0.8,km,9.1,1 ,null,"2,371,500"
"District 7, Ho Chi Minh City",3.8,km,null,1 ,null,"1,440,000"
"District 1, Ho Chi Minh City",0.7,km,8.8,1 ,null,"263,000"
"Binh Thanh, Ho Chi Minh City",3.5,km,null,1 ,null,"1,440,000"
"District 10, Ho Chi Minh City",2.2,km,7,1 ,null,"823,608"
"Binh Thanh, Ho Chi Minh City",3.5,km,null,1 ,55,"1,500,000"
"District 7, Ho Chi Minh City",5,km,7.3,1 ,77,"1,396,500"
"Tan Binh, Ho Chi Minh City",5.4,km,8.7,1 ,null,"958,000"
"District 1, Ho Chi Minh City",300,m,null,1 ,null,"1,090,000"
"Binh Thanh, Ho Chi Minh City",4.5,km,6.6,1 ,null,"243,000"
"District 2, Ho Chi Minh City",5.9,km,null,1 ,45,"1,296,000"
"Tan Binh, Ho Chi Minh City",5.5,km,9,1 ,null,"950,000"
"District 4, Ho Chi Minh City",0.8,km,8.7,1 ,58,"1,100,000"
"District 2, Ho Chi Minh City",10.4,km,8,1 ,null,"344,250"
"District 1, Ho Chi Minh City",0.7,km,10,1 ,null,"423,000"
"District 7, Ho Chi Minh City",4.5,km,8.7,1 ,null,"728,000"
"Tan Binh, Ho Chi Minh City",6.6,km,9.4,1 ,null,"700,000"
"District 7, Ho Chi Minh City",3.7,km,10,1 ,null,"350,000"
"District 1, Ho Chi Minh City",2.3,km,9,1 ,null,"440,000"
"District 2, Ho Chi Minh City",5.8,km,9.3,1 ,null,"1,499,000"
"District 1, Ho Chi Minh City",1.5,km,null,1 ,null,"1,200,000"
"District 7, Ho Chi Minh City",7.8,km,8.8,1 ,65,"1,000,000"
"Go Vap District , Ho Chi Minh City",7.8,km,9,1 ,null,"486,000"
"Tan Binh, Ho Chi Minh City",5.2,km,7.5,1 ,36,"750,000"
"District 4, Ho Chi Minh City",0.8,km,null,1 ,null,"749,050"
"Tan Binh, Ho Chi Minh City",5.2,km,8.6,1 ,null,"497,700"
"District 5, Ho Chi Minh City",4.4,km,9.1,1 ,null,"630,000"
"District 1, Ho Chi Minh City",1.6,km,7.2,1 ,null,"386,400"
"District 4, Ho Chi Minh City",0.8,km,null,1 ,65,"1,100,000"
"District 10, Ho Chi Minh City",2.3,km,7.5,1 ,null,"533,280"
"Binh Thanh, Ho Chi Minh City",3.4,km,null,1 ,65,"1,700,000"
"District 1, Ho Chi Minh City",0.8,km,8.7,1 ,null,"570,000"
"District 1, Ho Chi Minh City",1,km,7.7,1 ,null,"495,000"
"District 7, Ho Chi Minh City",8.6,km,10,1 ,null,"380,000"
"District 1, Ho Chi Minh City",1.4,km,null,1 ,45,"648,000"
"District 4, Ho Chi Minh City",0.9,km,null,1 ,75,"1,280,000"
"District 1, Ho Chi Minh City",1.6,km,7.8,1 ,null,"171,600"
"District 1, Ho Chi Minh City",450,m,9.5,1 ,null,"1,700,000"
"District 1, Ho Chi Minh City",300,m,null,1 ,30,"712,800"
"District 4, Ho Chi Minh City",1,km,null,1 ,76,"1,633,500"
"District 1, Ho Chi Minh City",1.3,km,9.3,1 ,null,"300,000"
"District 2, Ho Chi Minh City",5.9,km,null,1 ,71,"1,450,000"
"District 1, Ho Chi Minh City",0.8,km,6.5,1 ,null,"405,000"
"District 1, Ho Chi Minh City",0.6,km,8,1 ,null,"655,000"
"Tan Binh, Ho Chi Minh City",5.2,km,10,1 ,36,"784,000"
"District 1, Ho Chi Minh City",300,m,8.8,1 ,50,"1,016,500"
"Tan Phu District, Ho Chi Minh City",9.8,km,9,1 ,null,"1,590,000"
"District 4, Ho Chi Minh City",0.8,km,null,1 ,null,"1,268,800"
"Binh Thanh, Ho Chi Minh City",3.4,km,null,1 ,55,"1,352,000"
"District 1, Ho Chi Minh City",250,m,9.1,1 ,null,"279,000"
"District 1, Ho Chi Minh City",0.6,km,8.6,1 ,null,"380,000"
"Binh Thanh, Ho Chi Minh City",3.5,km,null,1 ,null,"1,662,500"
"Binh Thanh, Ho Chi Minh City",3.5,km,null,1 ,null,"1,344,000"
"District 2, Ho Chi Minh City",5.8,km,null,1 ,null,"1,600,000"
"District 2, Ho Chi Minh City",5.8,km,null,1 ,null,"1,600,000"
"Binh Thanh, Ho Chi Minh City",3.6,km,null,1 ,null,"1,700,000"
"District 1, Ho Chi Minh City",0.6,km,7.9,1 ,null,"414,720"
"District 1, Ho Chi Minh City",0.7,km,9.3,1 ,null,"835,920"
"District 7, Ho Chi Minh City",5.6,km,null,1 ,null,"1,400,000"
"District 1, Ho Chi Minh City",0.8,km,7.8,1 ,null,"229,000"
"District 4, Ho Chi Minh City",0.8,km,null,1 ,null,"2,320,000"
"District 1, Ho Chi Minh City",1,km,null,1 ,null,"1,620,000"
"District 3, Ho Chi Minh City",3.4,km,7,1 ,null,"360,000"
"District 1, Ho Chi Minh City",0.9,km,null,1 ,null,"551,000"
"District 1, Ho Chi Minh City",1.7,km,7.7,1 ,null,"400,000"
"District 1, Ho Chi Minh City",1.1,km,8.5,1 ,null,"369,600"
"Binh Thanh, Ho Chi Minh City",3.2,km,null,1 ,38,"1,040,000"
"District 1, Ho Chi Minh City",300,m,5.3,1 ,28,"583,920"
"District 7, Ho Chi Minh City",5.5,km,7,1 ,null,"780,000"
"District 1, Ho Chi Minh City",0.8,km,7.8,1 ,null,"252,000"
"District 1, Ho Chi Minh City",1,km,null,1 ,65,"1,680,000"
"District 1, Ho Chi Minh City",1.1,km,8.1,1 ,null,"339,000"
"District 4, Ho Chi Minh City",1,km,10,1 ,25,"1,078,000"
"District 1, Ho Chi Minh City",0.5,km,8.4,1 ,null,"306,850"
"District 1, Ho Chi Minh City",0.8,km,6.9,1 ,null,"504,000"
"District 7, Ho Chi Minh City",4.3,km,null,1 ,null,"1,224,000"
"Binh Thanh, Ho Chi Minh City",3.6,km,8.7,1 ,null,"369,000"
"District 1, Ho Chi Minh City",1,km,null,1 ,null,"1,408,000"
"District 7, Ho Chi Minh City",4.2,km,null,1 ,null,"1,296,000"
"District 1, Ho Chi Minh City",1,km,null,1 ,64,"1,408,000"
"Binh Thanh, Ho Chi Minh City",3.5,km,9.4,1 ,54,"2,070,000"
"District 2, Ho Chi Minh City",7.9,km,7.9,1 ,null,"400,000"
"District 1, Ho Chi Minh City",1,km,8,1 ,null,"175,000"
"District 1, Ho Chi Minh City",0.8,km,null,1 ,null,"960,000"
"Phu Nhuan, Ho Chi Minh City",5,km,null,1 ,null,"612,000"
"Binh Thanh, Ho Chi Minh City",3.2,km,null,1 ,null,"1,365,000"
"Binh Thanh, Ho Chi Minh City",3.5,km,null,1 ,null,"1,520,000"
"District 2, Ho Chi Minh City",6.3,km,null,1 ,null,"6,014,000"
"District 1, Ho Chi Minh City",1.1,km,5.6,1 ,null,"187,110"
"District 4, Ho Chi Minh City",1,km,null,1 ,40,"1,100,000"
"Phu Nhuan, Ho Chi Minh City",4,km,null,1 ,null,"632,000"
"District 1, Ho Chi Minh City",0.8,km,8.5,1 ,null,"782,460"
"District 1, Ho Chi Minh City",1.1,km,8.2,1 ,null,"420,000"
"District 7, Ho Chi Minh City",5,km,8.8,1 ,25,"831,600"
"District 1, Ho Chi Minh City",0.6,km,7.5,1 ,null,"464,000"
"District 2, Ho Chi Minh City",1.7,km,null,1 ,50,"1,600,000"
"District 12, Ho Chi Minh City",13.8,km,9.1,1 ,null,"654,500"
"District 3, Ho Chi Minh City",2,km,9.8,1 ,null,"500,000"
"District 1, Ho Chi Minh City",1,km,7.3,1 ,null,"500,000"
"Binh Tan District, Ho Chi Minh City",10.5,km,5.4,1 ,60,"442,320"
"District 4, Ho Chi Minh City",0.9,km,null,1 ,null,"1,650,000"
"Phu Nhuan, Ho Chi Minh City",5.1,km,null,1 ,null,"780,000"
"Binh Thanh, Ho Chi Minh City",3.5,km,null,1 ,null,"1,275,000"
"District 3, Ho Chi Minh City",1.9,km,9.3,1 ,null,"400,000"
"Tan Phu District, Ho Chi Minh City",10,km,null,1 ,70,"1,360,000"
"Binh Thanh, Ho Chi Minh City",4.1,km,null,1 ,null,"608,000"
"Tan Phu District, Ho Chi Minh City",9.3,km,null,1 ,null,"1,476,000"
"Phu Nhuan, Ho Chi Minh City",4,km,null,1 ,null,"809,100"
"District 3, Ho Chi Minh City",1.9,km,6.6,1 ,null,"390,000"
"District 4, Ho Chi Minh City",1,km,null,1 ,null,"1,080,000"
"Thu Duc District, Ho Chi Minh City",13.8,km,7.7,1 ,null,"313,600"
"District 7, Ho Chi Minh City",3.7,km,null,1 ,70,"1,449,000"
"District 7, Ho Chi Minh City",4,km,null,1 ,null,"1,240,000"
"District 3, Ho Chi Minh City",2.1,km,null,1 ,50,"512,000"
Ho Chi Minh City,3.8,km,null,1 ,null,"2,000,000"
"District 1, Ho Chi Minh City",400,m,null,1 ,null,"432,000"
"Phu Nhuan, Ho Chi Minh City",3,km,null,1 ,null,"1,500,000"
"District 9, Ho Chi Minh City",11.2,km,7.1,1 ,null,"494,189"
"District 4, Ho Chi Minh City",1.8,km,null,1 ,120,"2,450,000"
"Tan Binh, Ho Chi Minh City",5.3,km,8.4,1 ,null,"209,475"
