hcm,hn,dn,dl,other,distance,rating,capacity,area,price
0,0,0,1,0,1200,8.7,2,null,1400000
0,0,0,1,0,1000,9.6,2,null,600000
0,0,0,1,0,400,8,2,null,450000
0,0,0,1,0,250,8,2,null,600000
0,0,0,1,0,1500,5.2,2,null,1139400
0,0,0,1,0,2200,9.8,2,null,540000
0,0,0,1,0,1500,8.6,2,null,3055000
0,0,0,1,0,7800,7.9,2,20,500000
0,0,0,1,0,1200,10,2,null,350000
0,0,0,1,0,800,8.2,2,null,585000
0,0,0,1,0,250,8,2,null,450000
0,0,0,1,0,150,7.7,2,null,370000
0,0,0,1,0,350,8.9,2,null,299999
0,0,0,1,0,5000,8.8,2,null,145530
0,0,0,1,0,800,8.4,2,null,247500
0,0,0,1,0,400,8.1,2,null,436999
0,0,0,1,0,2200,7.8,2,50,682500
0,0,0,1,0,1800,2.8,2,null,320000
0,0,0,1,0,1600,8.6,2,null,360000
0,0,0,1,0,1400,8.6,2,null,442684
0,0,0,1,0,800,8.6,2,null,925020
0,0,0,1,0,2300,5.1,2,70,1820000
0,0,0,1,0,1100,9.1,2,null,630000
0,0,0,1,0,1600,8.2,2,null,638400
0,0,0,1,0,1300,7.6,2,null,382500
0,0,0,1,0,4200,8.6,2,null,1670069
0,0,0,1,0,800,8,2,null,524273
0,0,0,1,0,2200,9.2,2,null,299643
0,0,0,1,0,1100,8.6,2,null,1000000
0,0,0,1,0,1000,7.8,2,null,382500
0,0,0,1,0,400,9.4,2,null,720900
0,0,0,1,0,250,8.3,2,null,297000
0,0,0,1,0,1100,10,2,null,546750
0,0,0,1,0,900,8.2,2,null,500000
0,0,0,1,0,2600,8.9,2,null,546000
0,0,0,1,0,700,9.1,2,null,745875
0,0,0,1,0,1800,9.1,2,null,362700
0,0,0,1,0,1700,9,2,null,60000
0,0,0,1,0,1800,9,2,null,342720
0,0,0,1,0,2300,9.3,2,null,328320
0,0,0,1,0,150,8.3,2,17,939000
0,0,0,1,0,250,5.6,2,null,729000
0,0,0,1,0,700,8.4,2,null,596700
0,0,0,1,0,1000,4.8,2,null,400000
0,0,0,1,0,2700,9,2,null,667590
0,0,0,1,0,2300,8.4,2,null,1680000
0,0,0,1,0,5000,6.5,2,null,145530
0,0,0,1,0,600,8.7,2,null,287100
0,0,0,1,0,700,8,2,null,400000
0,0,0,1,0,900,8.4,2,null,577108
0,0,0,1,0,900,8,2,null,540277
0,0,0,1,0,1600,8.5,2,null,440000
0,0,0,1,0,450,8,2,null,1066712
0,0,0,1,0,300,6.1,2,null,300000
0,0,1,0,0,2500,10,1,71,1000000
0,0,1,0,0,3000,9.7,1,35,400000
0,0,1,0,0,8200,7.8,1,null,26000000
0,0,1,0,0,12400,2.5,1,90,4570110
0,0,1,0,0,12400,5,1,54,1520352
0,0,1,0,0,3400,7.9,1,70,2400000
0,0,1,0,0,2500,8,1,null,1400000
0,0,1,0,0,3300,9.2,1,75,3420000
0,0,1,0,0,10000,6.8,1,300,7000000
0,0,1,0,0,3400,1.8,1,60,1800000
0,0,1,0,0,12000,1.9,1,null,30000000
0,0,1,0,0,10000,6.5,1,null,2250000
0,0,1,0,0,12400,2.8,1,70,1186788
0,0,1,0,0,3200,9,1,600,8280000
0,0,1,0,0,1000,8.5,1,270,5130000
0,0,1,0,0,2500,5.6,1,33,550000
0,0,1,0,0,2700,6.4,1,130,1576080
0,0,1,0,0,4700,7.4,1,200,3310750
0,0,1,0,0,5700,5.2,1,250,4968000
0,0,1,0,0,9600,9,1,90,2500000
0,0,1,0,0,12400,6.5,1,72,1575773
0,0,1,0,0,3200,6.3,1,270,2070000
0,0,1,0,0,9000,9,1,60,1600000
0,0,1,0,0,2300,9.5,1,65,645697
0,0,1,0,0,3200,3.3,1,70,4000000
0,0,1,0,0,2800,7.3,1,100,2700000
0,0,1,0,0,5700,6.1,1,400,22000000
0,0,1,0,0,5000,5.9,1,615,9818182
0,0,1,0,0,3000,8.3,1,100,2565000
0,0,1,0,0,3500,10,1,70,270000
0,0,1,0,0,2500,4,1,102,4165000
0,0,1,0,0,3000,9,1,130,3800000
0,0,1,0,0,12300,7.3,1,700,8000000
0,0,1,0,0,1400,8.8,1,30,741000
0,0,1,0,0,4900,7.7,1,516,11071125
0,0,1,0,0,2500,7,1,null,500000
0,0,1,0,0,4600,9.4,1,400,7200000
0,0,1,0,0,12300,5.8,1,700,6500000
0,0,1,0,0,12400,7,1,70,2000000
0,0,1,0,0,5000,6.7,1,515,14981357
0,0,1,0,0,11800,9.7,1,515,13940630
0,0,1,0,0,12400,9,1,90,1996583
0,0,1,0,0,1300,10,1,300,3847500
0,0,1,0,0,2500,8,1,33,550000
0,0,1,0,0,11800,5.1,1,600,6500000
0,0,1,0,0,4900,10,1,350,8500000
0,0,1,0,0,2500,8.9,1,null,607500
0,0,1,0,0,3700,8.4,1,null,600000
0,0,1,0,0,3400,4.7,1,67,1200000
0,0,1,0,0,12400,8.7,1,270,4370000
0,0,1,0,0,2700,3.3,1,310,4900000
0,0,1,0,0,11600,8.8,1,null,539100
0,0,1,0,0,3700,8.2,1,null,364500
0,0,1,0,0,2400,9.2,1,200,10200000
0,0,1,0,0,11700,7.9,1,null,15210000
0,0,1,0,0,12300,6.6,1,200,11000000
0,0,1,0,0,12400,8.2,1,85,1748000
0,0,1,0,0,3900,9.3,1,45,801970
0,0,1,0,0,12300,3.4,1,40,6500000
0,0,1,0,0,2800,9.1,1,140,2065500
0,0,1,0,0,3400,2.7,1,65,1800000
0,0,1,0,0,2500,4.4,1,null,500000
0,0,1,0,0,3600,8.4,1,240,1093500
0,0,1,0,0,2700,8.6,1,150,5652500
0,0,1,0,0,12400,7.9,1,85,1496250
0,0,1,0,0,4300,2.2,1,400,10449000
0,0,1,0,0,2500,5.9,1,null,550000
0,0,1,0,0,3700,8.5,1,null,1769880
0,0,1,0,0,4500,10,1,20,3000000
0,0,1,0,0,5000,8.6,1,400,11337662
0,0,1,0,0,3400,4.9,1,null,1105000
0,0,1,0,0,11600,6.4,1,300,5250000
0,0,1,0,0,3300,1,1,75,720000
0,0,1,0,0,10000,7.4,1,105,4500000
0,0,1,0,0,3100,8.7,1,null,585000
0,0,1,0,0,3200,5.2,1,500,2480000
0,0,1,0,0,3000,8.4,1,null,1300000
0,0,1,0,0,5100,8,1,40,1552500
0,0,1,0,0,3000,8,1,320,4000000
0,0,1,0,0,2600,6.8,1,null,1530000
0,0,1,0,0,4900,5,1,200,3185000
0,0,1,0,0,11600,6,1,400,5500000
0,0,1,0,0,12000,4.6,1,null,28000000
0,0,1,0,0,2600,7.8,1,null,283500
0,0,1,0,0,4600,3.5,1,330,12000000
0,0,1,0,0,2900,3.1,1,100,3150000
0,0,1,0,0,12300,8.4,1,null,34250000
0,0,1,0,0,2500,1,1,134,1152000
0,0,1,0,0,3100,5.9,1,180,1550000
0,0,1,0,0,15200,10,1,null,792000
0,0,1,0,0,2500,7.9,1,null,227588
0,0,1,0,0,500,9.6,1,48,1003500
0,0,1,0,0,2800,10,1,700,16129032
0,0,1,0,0,14400,8.4,1,null,1800000
0,0,1,0,0,3400,1.8,1,65,1100000
0,0,1,0,0,3600,9.7,1,40,800000
0,0,1,0,0,3400,2.1,1,60,780000
0,0,1,0,0,3700,5,1,null,324000
0,0,1,0,0,5000,10,1,400,13297577
0,0,1,0,0,2700,3.6,1,null,4500000
0,0,1,0,0,3800,4.5,1,55,495720
0,0,1,0,0,5000,8.8,1,430,8000000
0,0,1,0,0,3400,7,1,70,1200000
0,0,1,0,0,4000,7.6,1,580,9702000
0,0,1,0,0,3400,8.7,1,50,799200
0,0,1,0,0,2500,6.1,1,null,500000
0,0,1,0,0,3400,6,1,60,1200000
0,0,1,0,0,3400,9,1,60,1300000
0,0,1,0,0,1700,4.9,1,650,3600000
0,0,1,0,0,3400,8.5,1,52,850000
0,0,1,0,0,3600,8.2,1,150,558600
0,0,1,0,0,7800,10,1,78,13723249
0,0,1,0,0,3400,8.3,1,68,1199000
0,0,1,0,0,1600,9.4,1,50,382500
0,0,1,0,0,5700,8,1,515,10534091
0,0,1,0,0,2700,10,1,700,17921147
0,0,1,0,0,3400,6.4,1,68,1078200
0,0,1,0,0,12400,6.4,1,980,17550000
0,0,1,0,0,2300,9,1,null,540000
0,0,1,0,0,3300,9.1,1,50,769774
0,0,1,0,0,3400,3,1,null,720000
0,0,1,0,0,15300,2.6,1,null,1080000
0,0,1,0,0,1300,4.7,1,63,1200000
0,0,1,0,0,3600,10,1,null,539100
0,0,1,0,0,3000,9.2,1,35,540000
0,0,1,0,0,11800,4.9,1,70,2500000
0,0,1,0,0,600,8.2,1,null,1100000
0,0,1,0,0,2600,8.4,1,null,550000
0,0,1,0,0,8400,9.3,1,45,1937500
0,0,1,0,0,3400,6.8,1,null,1040000
0,0,1,0,0,2700,10,1,78,2422500
0,0,1,0,0,3300,2.1,1,45,480000
0,0,1,0,0,3400,7.3,1,70,855000
0,0,1,0,0,3800,3,1,null,650000
0,0,1,0,0,3400,2.8,1,null,1120000
0,0,1,0,0,2800,9.3,1,35,1177000
0,0,1,0,0,3400,9.2,1,68,390000
0,0,1,0,0,3700,8.4,1,null,617500
0,0,1,0,0,3400,7.1,1,null,1360000
0,0,1,0,0,2300,8.3,1,null,360000
0,0,1,0,0,3400,7.5,1,65,1600000
0,0,1,0,0,12300,5.9,1,416,5946703
0,0,1,0,0,3400,7.9,1,null,585000
0,0,1,0,0,200,7.6,1,null,540000
0,0,1,0,0,3600,8.3,1,null,405000
0,0,1,0,0,1000,6,1,63,1045000
0,0,1,0,0,9000,9.2,1,null,437500
0,0,1,0,0,3400,1.8,1,66,1400000
0,0,1,0,0,4300,7.1,1,null,305100
0,0,1,0,0,9900,2.6,1,null,480000
0,0,1,0,0,2300,8.7,1,30,648000
0,0,1,0,0,2600,7.5,1,null,540000
0,0,1,0,0,2800,3.8,1,50,482400
0,0,1,0,0,4200,7.5,1,null,810900
0,0,1,0,0,4600,8,1,50,520000
0,0,1,0,0,10000,7.5,1,600,6750000
0,0,1,0,0,2500,9,1,null,525525
0,0,1,0,0,3400,4.3,1,69,1789000
0,0,1,0,0,3900,8.4,1,32,586625
0,0,1,0,0,3400,10,1,50,720000
0,0,1,0,0,3300,8.7,1,null,540000
0,0,1,0,0,4000,7.5,1,null,350000
0,0,1,0,0,2400,8.8,1,null,270000
0,0,1,0,0,2100,9.1,1,20,467500
0,0,1,0,0,1600,9.5,1,null,337500
0,0,1,0,0,3200,9.4,1,40,831060
0,0,1,0,0,3900,9.3,1,null,567000
0,0,1,0,0,2900,6.9,1,102,1296000
0,0,1,0,0,2700,8.3,1,null,522000
0,0,1,0,0,3100,10,1,null,360000
0,0,1,0,0,2600,6.6,1,null,540000
0,0,1,0,0,5000,8.8,1,450,6500000
0,0,1,0,0,5000,5,1,400,9000000
0,0,1,0,0,3300,3.6,1,null,315000
0,0,1,0,0,4300,8.7,1,null,1575000
0,0,1,0,0,3400,10,1,null,807500
0,0,1,0,0,2600,9.1,1,30,559000
0,0,1,0,0,3400,5.9,1,52,850000
0,0,1,0,0,2700,9,1,50,540000
0,0,1,0,0,3300,9.5,1,35,300000
0,0,1,0,0,3300,6.7,1,480,2200000
0,0,1,0,0,2600,5,1,null,250000
0,0,1,0,0,3000,7.9,1,55,1975050
0,0,1,0,0,2200,9.4,1,null,401850
0,0,1,0,0,1900,8.8,1,null,1400000
0,0,1,0,0,1400,9.6,1,null,480000
0,0,1,0,0,7700,9.5,1,null,600000
0,0,1,0,0,2700,7.9,1,null,940500
0,0,1,0,0,1600,8.2,1,null,333200
0,0,1,0,0,12300,4,1,500,7628750
0,0,1,0,0,700,9.1,1,null,441000
0,0,1,0,0,2600,6.5,1,35,1125000
0,0,1,0,0,3600,9.7,1,150,651700
0,0,1,0,0,2000,7.9,1,null,338200
0,0,1,0,0,2600,8.3,1,null,350000
0,0,1,0,0,3300,8.4,1,null,1300000
0,0,1,0,0,2600,9.4,1,27,429300
0,0,1,0,0,2300,8.4,1,38,400000
0,0,1,0,0,3700,7.4,1,null,500000
0,0,1,0,0,4900,10,1,300,4657500
0,0,1,0,0,12200,8.3,1,390,4968000
0,0,1,0,0,3400,7.7,1,70,1500000
0,0,1,0,0,1100,9,1,25,526500
0,0,1,0,0,6200,8.3,1,300,22500000
0,0,1,0,0,3100,9.5,1,null,346275
0,0,1,0,0,2700,8.5,1,null,600000
0,0,1,0,0,2700,7.9,1,null,740000
0,0,1,0,0,11000,7.8,1,270,4264313
0,0,1,0,0,3100,9,1,515,11830107
0,0,1,0,0,2300,7.8,1,null,414000
0,0,1,0,0,2100,8.3,1,null,437400
0,0,1,0,0,1300,8.3,1,null,920000
0,0,1,0,0,8200,4,1,null,201128
0,0,1,0,0,2700,10,1,70,1757500
0,0,1,0,0,3400,8.9,1,68,1140000
0,0,1,0,0,1500,3.2,1,25,600000
0,0,1,0,0,4400,7.5,1,null,164588
0,0,1,0,0,2700,6.8,1,null,1400000
0,0,1,0,0,800,7.9,1,null,840000
0,0,1,0,0,3700,10,1,null,550000
0,0,1,0,0,1700,8.4,1,null,1680000
0,0,1,0,0,4600,9.5,1,140,3325000
0,0,1,0,0,2500,9.2,1,800,8900000
0,0,1,0,0,3800,2,1,35,392040
0,0,1,0,0,3700,9.2,1,null,405000
0,0,1,0,0,3000,9.2,1,null,250000
0,0,1,0,0,3200,8,1,300,3184776
0,0,1,0,0,500,6.9,1,null,360000
0,0,1,0,0,2600,7.7,1,null,230400
0,0,1,0,0,4900,8.7,1,330,15050000
0,0,1,0,0,300,8.7,1,32,518760
0,0,1,0,0,1600,9.5,1,null,338400
0,0,1,0,0,1000,8,1,null,350000
0,0,1,0,0,5500,6.5,1,null,250000
0,0,1,0,0,2700,9.5,1,null,910000
0,0,1,0,0,3400,7.7,1,75,1100000
0,0,1,0,0,2100,7.9,1,null,490000
0,0,1,0,0,2300,9.1,1,40,450000
0,0,1,0,0,1100,9.7,1,38,1120000
0,0,1,0,0,2500,8.8,1,null,1278000
0,0,1,0,0,5600,6.1,1,null,220000
0,0,1,0,0,2600,8.6,1,null,300000
0,0,1,0,0,3000,7.6,1,null,260000
0,0,1,0,0,2000,6,1,null,450000
0,0,1,0,0,1300,9.8,1,32,598000
0,0,1,0,0,3100,7.2,1,null,1075250
0,0,1,0,0,2900,9.3,1,28,900000
0,0,1,0,0,3400,8.3,1,null,880000
0,0,1,0,0,2600,8.4,1,27,560000
0,0,1,0,0,2600,9,1,null,576833
0,0,1,0,0,2000,8.6,1,null,598500
0,0,1,0,0,3800,8.4,1,null,800000
0,0,1,0,0,600,5.9,1,null,821750
0,0,1,0,0,4100,6.5,1,null,145000
0,0,1,0,0,3700,8.6,1,null,316800
0,0,1,0,0,8000,8.8,1,626,20016457
0,0,1,0,0,1800,8.1,1,null,250000
0,0,1,0,0,2400,8.2,1,null,180000
0,0,1,0,0,2100,9.1,1,null,1107000
0,0,1,0,0,1700,8,1,null,500000
0,0,1,0,0,3700,6,1,null,179304
0,0,1,0,0,2800,8.9,1,null,2214000
0,0,1,0,0,1300,9.3,1,150,2374050
0,0,1,0,0,2900,8.9,1,32,350000
0,0,1,0,0,1900,1.7,1,null,350000
0,0,1,0,0,1600,8.5,1,45,825000
0,0,1,0,0,4600,9.4,1,null,320000
0,0,1,0,0,3300,8.6,1,70,1400000
0,0,1,0,0,2700,8.9,1,null,437400
0,0,1,0,0,2800,5.9,1,null,734580
0,0,1,0,0,2200,5.9,1,null,449590
0,0,1,0,0,11700,8,1,434,6629111
0,0,1,0,0,3700,8,1,null,406350
0,0,1,0,0,2700,8.3,1,null,833850
0,0,1,0,0,3300,7.3,1,null,310000
0,0,1,0,0,4900,8.5,1,352,14400000
0,0,1,0,0,1400,8.5,1,null,315000
0,0,1,0,0,3000,3.7,1,50,405000
0,0,1,0,0,3400,9.5,1,70,1000000
0,0,1,0,0,3700,8.9,1,null,2040000
0,0,1,0,0,1500,8.1,1,350,3825000
0,0,1,0,0,700,7.7,1,16,980000
0,0,1,0,0,8100,8.3,1,null,304500
0,0,1,0,0,2100,9.3,1,38,639000
0,0,1,0,0,1600,9.6,1,null,497250
0,0,1,0,0,1900,7.1,1,30,404950
0,0,1,0,0,3400,6.9,1,62,1125000
0,0,1,0,0,2700,8.7,1,null,960000
0,0,1,0,0,2000,8.5,1,null,1402500
0,0,1,0,0,2000,7.6,1,null,230000
0,0,1,0,0,1300,7.1,1,null,315000
0,0,1,0,0,12300,8.6,1,333,7431944
0,0,1,0,0,3700,8.8,1,null,648000
0,0,1,0,0,3000,9.3,1,101,2500000
0,0,1,0,0,3400,5.7,1,60,1100000
0,0,1,0,0,3400,2,1,50,1000000
0,0,1,0,0,1700,9.8,1,210,1403415
0,0,1,0,0,2200,8.9,1,null,647500
0,0,1,0,0,2500,9.4,1,null,675450
0,0,1,0,0,4000,2.5,1,100,2160000
0,0,1,0,0,1900,7.7,1,null,1300000
0,0,1,0,0,2600,9.1,1,null,307800
0,0,1,0,0,1800,9,1,null,690000
0,0,1,0,0,3400,8.2,1,60,1665000
0,0,1,0,0,2500,8.9,1,null,606666
0,0,1,0,0,10000,8.4,1,700,7500000
0,0,1,0,0,2900,9.5,1,28,407550
0,0,1,0,0,600,7.9,1,35,1000000
0,0,1,0,0,3600,7.9,1,null,471105
0,0,1,0,0,600,8.3,1,null,578000
0,0,1,0,0,2600,8.9,1,null,432000
0,0,1,0,0,2600,8.6,1,null,396000
0,0,1,0,0,3000,6.8,1,null,2500000
0,0,1,0,0,3400,10,1,67,1100000
0,0,1,0,0,3400,6.8,1,70,1233100
0,0,1,0,0,1900,8.3,1,null,341088
0,0,1,0,0,4100,6.6,1,35,668250
0,0,1,0,0,3100,8.1,1,null,2025000
0,0,1,0,0,2900,9.3,1,null,570000
0,0,1,0,0,2000,8.4,1,null,245000
0,0,1,0,0,4900,6.7,1,515,11128296
0,0,1,0,0,3300,8.3,1,null,1575000
0,0,1,0,0,2400,8.3,1,85,2000000
0,0,1,0,0,1400,8.8,1,null,343570
0,0,1,0,0,12200,9.2,1,250,6434033
0,0,1,0,0,3800,8.7,1,null,620000
0,0,1,0,0,3100,7.8,1,null,665000
0,0,1,0,0,3100,8.9,1,null,333000
0,0,1,0,0,3200,8.7,1,null,504000
0,0,1,0,0,3400,8.6,1,null,270270
0,0,1,0,0,600,6.9,1,null,300000
0,0,1,0,0,3300,9.1,1,null,911600
0,0,1,0,0,12100,5,1,70,3000000
0,0,1,0,0,3500,9,1,36,899999
0,0,1,0,0,2000,9.3,1,21,870000
0,0,1,0,0,4800,7.8,1,330,9689220
0,0,1,0,0,2800,10,1,null,26881720
0,0,1,0,0,3000,9.4,1,30,470000
0,0,1,0,0,800,8.8,1,null,402325
0,0,1,0,0,4200,9,1,null,452466
0,0,1,0,0,3400,8.8,1,null,299000
0,0,1,0,0,3700,9.4,1,null,332848
0,0,1,0,0,350,6.6,1,null,500000
0,0,1,0,0,1100,8.3,1,54,18000000
0,0,1,0,0,3700,8,1,null,309825
0,0,1,0,0,3600,8.6,1,null,344450
0,0,1,0,0,3400,2.2,1,50,945000
0,0,1,0,0,3700,9,1,null,324000
0,0,1,0,0,800,8.4,1,null,469000
0,0,1,0,0,1700,8.7,1,null,332500
0,0,1,0,0,3800,9,1,null,300600
0,0,1,0,0,2700,8.8,1,null,390000
0,0,1,0,0,3300,9,1,450,2945000
0,0,1,0,0,1700,9.1,1,null,450000
0,0,1,0,0,500,8.2,1,null,892500
0,0,1,0,0,3000,8.1,1,null,2500000
0,0,1,0,0,3900,9.4,1,45,1330000
0,0,1,0,0,1800,8.5,1,null,350000
0,0,1,0,0,3400,7.9,1,null,406000
0,0,1,0,0,2600,8.6,1,null,553014
0,0,1,0,0,2600,9.1,1,null,750000
0,0,1,0,0,500,5.7,1,null,504000
0,0,1,0,0,3800,9.2,1,null,900000
0,0,1,0,0,600,6,1,45,749700
0,0,1,0,0,3300,6,1,80,1440000
0,0,1,0,0,7100,8.4,1,null,500000
0,0,1,0,0,3300,8.4,1,null,737800
0,0,1,0,0,600,7.8,1,null,355366
0,0,1,0,0,7100,9.1,1,null,276210
0,0,1,0,0,13100,8.6,1,38,2888889
0,0,1,0,0,3200,7.8,1,null,439200
0,0,1,0,0,2700,10,1,25,510000
0,0,1,0,0,3500,6,1,null,400000
0,0,1,0,0,3400,8.6,1,null,1365000
0,0,1,0,0,3500,8.8,1,45,785175
0,0,1,0,0,5900,8.8,1,null,316667
0,0,1,0,0,2900,8.7,1,null,1026000
0,0,1,0,0,2700,8.3,1,null,385000
0,0,1,0,0,2700,10,1,null,600000
0,0,1,0,0,2000,9.4,1,null,256500
0,0,1,0,0,3000,8.4,1,null,569288
0,0,1,0,0,3300,9,1,null,406001
0,0,1,0,0,3300,9.5,1,70,1080000
0,0,1,0,0,3400,8.9,1,null,523260
0,0,1,0,0,2300,9.1,1,null,371982
0,0,1,0,0,1700,8.6,1,null,661500
0,0,1,0,0,3400,8.8,1,68,1330000
0,0,1,0,0,3700,9.1,1,null,291600
0,0,1,0,0,1200,8.5,1,null,103275
0,0,1,0,0,3300,8.4,1,null,662400
0,0,1,0,0,3400,9,1,67,1170000
0,0,1,0,0,2600,9.4,1,null,900000
0,0,1,0,0,2000,7.8,1,null,323999
0,0,1,0,0,3400,8,1,null,807500
0,0,1,0,0,2500,8.2,1,null,1265850
0,0,1,0,0,2600,8.7,1,null,315000
0,0,1,0,0,500,9,1,null,350000
0,0,1,0,0,3300,3.7,1,null,514080
0,0,1,0,0,3500,8.5,1,45,1459000
0,0,1,0,0,2300,9.2,1,null,1000000
0,0,1,0,0,3900,9.1,1,null,900000
0,0,1,0,0,3400,10,1,null,1000000
0,0,1,0,0,3300,7.9,1,null,345000
0,0,1,0,0,3200,9.3,1,null,394900
0,0,1,0,0,1000,2.4,1,200,3000000
0,0,1,0,0,4200,7.9,1,null,1600000
0,0,1,0,0,2600,3.8,1,null,480000
0,0,1,0,0,3400,8.2,1,65,726750
0,0,1,0,0,3300,8.1,1,null,272916
0,0,1,0,0,6700,8.5,1,25,282150
0,0,1,0,0,2500,9.4,1,25,299700
0,0,1,0,0,3700,8.3,1,null,450000
0,0,1,0,0,2900,8.8,1,null,303567
0,0,1,0,0,1200,9.3,1,25,540270
0,0,1,0,0,1700,8.9,1,null,375000
0,0,1,0,0,1300,10,1,null,616500
0,0,1,0,0,600,8.5,1,null,500000
0,0,1,0,0,3500,8.6,1,null,658000
0,0,1,0,0,9800,8.9,1,370,8976000
0,0,1,0,0,1900,7.9,1,null,425250
0,0,1,0,0,2900,8.7,1,null,1840313
0,0,1,0,0,3800,8,1,null,2536813
0,0,1,0,0,3400,8.9,1,65,901692
0,0,1,0,0,4500,8.5,1,240,8494791
0,0,1,0,0,1500,8.7,1,null,442890
0,0,1,0,0,1100,8.8,1,null,2125000
0,0,1,0,0,2000,7.8,1,null,621590
0,0,1,0,0,3600,9,1,null,239040
0,0,1,0,0,6100,7.3,1,null,160000
0,0,1,0,0,1100,8,1,null,512550
0,0,1,0,0,2800,9.8,1,75,1537128
0,0,1,0,0,3400,8.5,1,65,1500000
0,0,1,0,0,2700,8.6,1,30,869400
0,0,1,0,0,3300,8.1,1,null,384750
0,0,1,0,0,3800,9,1,null,537030
0,0,1,0,0,3700,8.6,1,null,400000
0,0,1,0,0,600,9,1,null,360000
0,0,1,0,0,2700,8.6,1,null,373464
0,0,1,0,0,1700,4.9,1,null,550000
0,0,1,0,0,3400,2.2,1,30,396000
0,0,1,0,0,900,8,1,null,4885650
0,0,1,0,0,2700,8.4,1,null,840000
0,0,1,0,0,3300,10,1,null,350000
0,0,1,0,0,1600,8.9,1,null,1500000
0,0,1,0,0,3400,8.3,1,null,570000
0,0,1,0,0,2600,8.7,1,null,271350
0,0,1,0,0,3500,8.8,1,null,260000
0,0,1,0,0,600,7.9,1,null,378000
0,0,1,0,0,12400,7,1,41,7584882
0,0,1,0,0,9400,7.7,1,null,4837950
0,0,1,0,0,1100,8.7,1,null,1148000
0,0,1,0,0,4900,8.7,1,400,11048360
0,0,1,0,0,2000,7.7,1,null,990000
0,0,1,0,0,3400,8,1,60,688500
0,0,1,0,0,3400,8.1,1,50,850000
0,0,1,0,0,2800,9.4,1,null,324000
0,0,1,0,0,3100,10,1,24,506000
0,0,1,0,0,2400,9.2,1,40,1881475
0,0,1,0,0,4300,8.8,1,null,269100
0,0,1,0,0,3000,9.5,1,null,450000
0,0,1,0,0,3500,8,1,null,464940
0,0,1,0,0,2700,8.2,1,null,295099
0,0,1,0,0,3400,6.5,1,55,1080000
0,0,1,0,0,3700,8.3,1,null,406350
0,0,1,0,0,3300,9,1,null,1953918
0,0,1,0,0,1100,9.5,1,null,1865325
0,0,1,0,0,1800,6.9,1,null,220000
0,0,1,0,0,3400,9.6,1,65,1000000
0,0,1,0,0,3500,9.2,1,null,314213
0,0,1,0,0,3500,8.4,1,null,245000
0,0,1,0,0,11400,9.2,1,null,16772795
0,0,1,0,0,3400,8.5,1,68,1144000
0,0,1,0,0,2700,8.9,1,39,630000
0,0,1,0,0,3100,8.6,1,null,485100
0,0,1,0,0,4800,7.5,1,null,250000
0,0,1,0,0,400,7.8,1,null,396000
0,0,1,0,0,3000,7.6,1,null,253000
0,0,1,0,0,3200,9.8,1,35,1000000
0,0,1,0,0,4400,8.1,1,null,803311
0,0,1,0,0,3000,7.1,1,null,1650000
0,0,1,0,0,4300,8.8,1,null,301432
0,0,1,0,0,1300,8.8,1,null,139000
0,0,1,0,0,600,7.7,1,null,1077300
0,0,1,0,0,3400,7.5,1,65,1080000
0,0,1,0,0,3100,9.1,1,null,453600
0,0,1,0,0,1000,8.7,1,70,1440000
0,0,1,0,0,8100,10,1,65,4009500
0,0,1,0,0,3100,8.3,1,null,705093
0,0,1,0,0,3100,7.8,1,null,315000
0,0,1,0,0,1100,9.5,1,50,1350000
0,0,1,0,0,2800,7.6,1,null,280352
0,0,1,0,0,2200,8.6,1,null,252000
0,0,1,0,0,3200,8.7,1,null,573529
0,0,1,0,0,7300,9,1,null,379050
0,0,1,0,0,2500,8.4,1,null,389367
0,0,1,0,0,2400,8.5,1,null,621000
0,0,1,0,0,3200,9,1,null,574560
0,0,1,0,0,2800,9.5,1,null,550800
0,0,1,0,0,2700,1.8,1,null,2150000
0,0,1,0,0,7200,8.3,1,null,360000
0,0,1,0,0,2700,8.5,1,null,561000
0,0,1,0,0,2700,8.2,1,null,214944
0,0,1,0,0,2700,4.9,1,null,624000
0,0,1,0,0,3200,8.6,1,null,633334
0,0,1,0,0,2400,9.3,1,null,885938
0,0,1,0,0,3000,8.7,1,60,2039993
0,0,1,0,0,2700,10,1,35,631800
0,0,1,0,0,4100,8,1,null,444600
0,0,1,0,0,450,8,1,null,315000
0,0,1,0,0,6100,7.2,1,null,726750
0,0,1,0,0,3900,7.3,1,null,66500
0,0,1,0,0,1200,8.1,1,null,379000
0,0,1,0,0,2500,8.4,1,null,207740
0,0,1,0,0,1900,9.2,1,null,400000
0,0,1,0,0,9400,7.5,1,null,2890000
0,0,1,0,0,11400,8.9,1,null,436900
0,0,1,0,0,3400,8.6,1,null,560000
0,0,1,0,0,3300,9.6,1,null,237500
0,0,1,0,0,500,9.6,1,null,828127
0,0,1,0,0,3400,8.7,1,45,450000
0,0,1,0,0,600,9.6,1,null,450000
0,0,1,0,0,8800,8.9,1,null,2697300
0,0,1,0,0,3700,8.5,1,null,522000
0,0,1,0,0,4200,8.8,1,45,638400
0,0,1,0,0,2700,9.1,1,26,766679
0,0,1,0,0,400,9.9,1,45,873000
0,0,1,0,0,500,8.8,1,null,813960
0,0,1,0,0,3300,8.9,1,null,3740000
0,0,1,0,0,2600,8.3,1,null,655000
0,0,1,0,0,2800,8.5,1,null,400000
