address,distance,distance_type,rating,capaciity,area,price
hochiminh,800,km,60,3,70,1500000
hochiminh,3500,km,10,3,54,1000000
hochiminh,3500,km,90,3,80,1880000
hochiminh,5200,km,81,3,82,4840000
hochiminh,3500,km,27,3,60,1350000
hochiminh,800,km,100,3,50,1958000
hochiminh,900,km,88,3,35,1100000
hochiminh,3500,km,86,3,56,1313100
hochiminh,800,km,60,3,70,1500000
hochiminh,3500,km,10,3,54,1000000
hochiminh,3500,km,90,3,80,1880000
hochiminh,5200,km,81,3,82,4840000
hochiminh,3500,km,27,3,60,1350000
hochiminh,800,km,100,3,50,1958000
hochiminh,900,km,88,3,35,1100000
hochiminh,3500,km,86,3,56,1313100
hochiminh,800,km,60,3,70,1500000
hochiminh,3500,km,10,3,54,1000000
hochiminh,3500,km,90,3,80,1880000
hochiminh,5200,km,81,3,82,4840000
hochiminh,3500,km,27,3,60,1350000
hochiminh,800,km,100,3,50,1958000
hochiminh,900,km,88,3,35,1100000
hochiminh,3500,km,86,3,56,1313100
hochiminh,800,km,60,3,70,1500000
hochiminh,3500,km,10,3,54,1000000
hochiminh,3500,km,90,3,80,1880000
hochiminh,5200,km,81,3,82,4840000
hochiminh,3500,km,27,3,60,1350000
hochiminh,800,km,100,3,50,1958000
hochiminh,900,km,88,3,35,1100000
hochiminh,3500,km,86,3,56,1313100
hochiminh,800,km,60,3,70,1500000
hochiminh,3500,km,10,3,54,1000000
hochiminh,3500,km,90,3,80,1880000
hochiminh,5200,km,81,3,82,4840000
hochiminh,3500,km,27,3,60,1350000
hochiminh,800,km,100,3,50,1958000
hochiminh,900,km,88,3,35,1100000
hochiminh,3500,km,86,3,56,1313100
hochiminh,800,km,60,3,70,1500000
hochiminh,3500,km,10,3,54,1000000
hochiminh,3500,km,90,3,80,1880000
hochiminh,5200,km,81,3,82,4840000
hochiminh,3500,km,27,3,60,1350000
hochiminh,800,km,100,3,50,1958000
hochiminh,900,km,88,3,35,1100000
hochiminh,3500,km,86,3,56,1313100
hochiminh,800,km,60,3,70,1500000
hochiminh,3500,km,10,3,54,1000000
hochiminh,3500,km,90,3,80,1880000
hochiminh,5200,km,81,3,82,4840000
hochiminh,3500,km,27,3,60,1350000
hochiminh,800,km,100,3,50,1958000
hochiminh,900,km,88,3,35,1100000
hochiminh,3500,km,86,3,56,1313100
hochiminh,800,km,60,3,70,1500000
hochiminh,3500,km,10,3,54,1000000
hochiminh,3500,km,90,3,80,1880000
hochiminh,5200,km,81,3,82,4840000
hochiminh,3500,km,27,3,60,1350000
hochiminh,800,km,100,3,50,1958000
hochiminh,900,km,88,3,35,1100000
hochiminh,3500,km,86,3,56,1313100
hochiminh,800,km,60,3,70,1500000
hochiminh,3500,km,10,3,54,1000000
hochiminh,3500,km,90,3,80,1880000
hochiminh,5200,km,81,3,82,4840000
hochiminh,3500,km,27,3,60,1350000
hochiminh,800,km,100,3,50,1958000
hochiminh,900,km,88,3,35,1100000
hochiminh,3500,km,86,3,56,1313100
hochiminh,800,km,60,3,70,1500000
hochiminh,3500,km,10,3,54,1000000
hochiminh,3500,km,90,3,80,1880000
hochiminh,5200,km,81,3,82,4840000
hochiminh,3500,km,27,3,60,1350000
hochiminh,800,km,100,3,50,1958000
hochiminh,900,km,88,3,35,1100000
hochiminh,3500,km,86,3,56,1313100
hochiminh,800,km,60,3,70,1500000
hochiminh,3500,km,10,3,54,1000000
hochiminh,3500,km,90,3,80,1880000
hochiminh,5200,km,81,3,82,4840000
hochiminh,3500,km,27,3,60,1350000
hochiminh,800,km,100,3,50,1958000
hochiminh,900,km,88,3,35,1100000
hochiminh,3500,km,86,3,56,1313100
hochiminh,800,km,60,3,70,1500000
hochiminh,3500,km,10,3,54,1000000
hochiminh,3500,km,90,3,80,1880000
hochiminh,5200,km,81,3,82,4840000
hochiminh,3500,km,27,3,60,1350000
hochiminh,800,km,100,3,50,1958000
hochiminh,900,km,88,3,35,1100000
hochiminh,3500,km,86,3,56,1313100
hochiminh,800,km,60,3,70,1500000
hochiminh,3500,km,10,3,54,1000000
hochiminh,3500,km,90,3,80,1880000
hochiminh,5200,km,81,3,82,4840000
hochiminh,3500,km,27,3,60,1350000
hochiminh,800,km,100,3,50,1958000
hochiminh,900,km,88,3,35,1100000
hochiminh,3500,km,86,3,56,1313100
hochiminh,800,km,60,3,70,1500000
hochiminh,3500,km,10,3,54,1000000
hochiminh,3500,km,90,3,80,1880000
hochiminh,5200,km,81,3,82,4840000
hochiminh,3500,km,27,3,60,1350000
hochiminh,800,km,100,3,50,1958000
hochiminh,900,km,88,3,35,1100000
hochiminh,3500,km,86,3,56,1313100
hochiminh,800,km,60,3,70,1500000
hochiminh,3500,km,10,3,54,1000000
hochiminh,3500,km,90,3,80,1880000
hochiminh,5200,km,81,3,82,4840000
hochiminh,3500,km,27,3,60,1350000
hochiminh,800,km,100,3,50,1958000
hochiminh,900,km,88,3,35,1100000
hochiminh,3500,km,86,3,56,1313100
hochiminh,800,km,60,3,70,1500000
hochiminh,3500,km,10,3,54,1000000
hochiminh,3500,km,90,3,80,1880000
hochiminh,5200,km,81,3,82,4840000
hochiminh,3500,km,27,3,60,1350000
hochiminh,800,km,100,3,50,1958000
hochiminh,900,km,88,3,35,1100000
hochiminh,3500,km,86,3,56,1313100
hochiminh,800,km,60,3,70,1500000
hochiminh,3500,km,10,3,54,1000000
hochiminh,3500,km,90,3,80,1880000
hochiminh,5200,km,81,3,82,4840000
hochiminh,3500,km,27,3,60,1350000
hochiminh,800,km,100,3,50,1958000
hochiminh,900,km,88,3,35,1100000
hochiminh,3500,km,86,3,56,1313100
hochiminh,800,km,60,3,70,1500000
hochiminh,3500,km,10,3,54,1000000
hochiminh,3500,km,90,3,80,1880000
hochiminh,5200,km,81,3,82,4840000
hochiminh,3500,km,27,3,60,1350000
hochiminh,800,km,100,3,50,1958000
hochiminh,900,km,88,3,35,1100000
hochiminh,3500,km,86,3,56,1313100
hochiminh,800,km,60,3,70,1500000
hochiminh,3500,km,10,3,54,1000000
hochiminh,3500,km,90,3,80,1880000
hochiminh,5200,km,81,3,82,4840000
hochiminh,3500,km,27,3,60,1350000
hochiminh,800,km,100,3,50,1958000
hochiminh,900,km,88,3,35,1100000
hochiminh,3500,km,86,3,56,1313100
hochiminh,800,km,60,3,70,1500000
hochiminh,3500,km,10,3,54,1000000
hochiminh,3500,km,90,3,80,1880000
hochiminh,5200,km,81,3,82,4840000
hochiminh,3500,km,27,3,60,1350000
hochiminh,800,km,100,3,50,1958000
hochiminh,900,km,88,3,35,1100000
hochiminh,3500,km,86,3,56,1313100
hochiminh,800,km,60,3,70,1500000
hochiminh,3500,km,10,3,54,1000000
hochiminh,3500,km,90,3,80,1880000
hochiminh,5200,km,81,3,82,4840000
hochiminh,3500,km,27,3,60,1350000
hochiminh,800,km,100,3,50,1958000
hochiminh,900,km,88,3,35,1100000
hochiminh,3500,km,86,3,56,1313100
hochiminh,800,km,60,3,70,1500000
hochiminh,3500,km,10,3,54,1000000
hochiminh,3500,km,90,3,80,1880000
hochiminh,5200,km,81,3,82,4840000
hochiminh,3500,km,27,3,60,1350000
hochiminh,800,km,100,3,50,1958000
hochiminh,900,km,88,3,35,1100000
hochiminh,3500,km,86,3,56,1313100
hochiminh,800,km,60,3,70,1500000
hochiminh,3500,km,10,3,54,1000000
hochiminh,3500,km,90,3,80,1880000
hochiminh,5200,km,81,3,82,4840000
hochiminh,3500,km,27,3,60,1350000
hochiminh,800,km,100,3,50,1958000
hochiminh,900,km,88,3,35,1100000
hochiminh,3500,km,86,3,56,1313100
hochiminh,800,km,60,3,70,1500000
hochiminh,3500,km,10,3,54,1000000
hochiminh,3500,km,90,3,80,1880000
hochiminh,5200,km,81,3,82,4840000
hochiminh,3500,km,27,3,60,1350000
hochiminh,800,km,100,3,50,1958000
hochiminh,900,km,88,3,35,1100000
hochiminh,3500,km,86,3,56,1313100
hochiminh,800,km,60,3,70,1500000
hochiminh,3500,km,10,3,54,1000000
hochiminh,3500,km,90,3,80,1880000
hochiminh,5200,km,81,3,82,4840000
hochiminh,3500,km,27,3,60,1350000
hochiminh,800,km,100,3,50,1958000
hochiminh,900,km,88,3,35,1100000
hochiminh,3500,km,86,3,56,1313100
hochiminh,800,km,60,3,70,1500000
hochiminh,3500,km,10,3,54,1000000
hochiminh,3500,km,90,3,80,1880000
hochiminh,5200,km,81,3,82,4840000
hochiminh,3500,km,27,3,60,1350000
hochiminh,800,km,100,3,50,1958000
hochiminh,900,km,88,3,35,1100000
hochiminh,3500,km,86,3,56,1313100
hochiminh,800,km,60,3,70,1500000
hochiminh,3500,km,10,3,54,1000000
hochiminh,3500,km,90,3,80,1880000
hochiminh,5200,km,81,3,82,4840000
hochiminh,3500,km,27,3,60,1350000
hochiminh,800,km,100,3,50,1958000
hochiminh,900,km,88,3,35,1100000
hochiminh,3500,km,86,3,56,1313100
hochiminh,800,km,60,3,70,1500000
hochiminh,3500,km,10,3,54,1000000
hochiminh,3500,km,90,3,80,1880000
hochiminh,5200,km,81,3,82,4840000
hochiminh,3500,km,27,3,60,1350000
hochiminh,800,km,100,3,50,1958000
hochiminh,900,km,88,3,35,1100000
hochiminh,3500,km,86,3,56,1313100
hochiminh,800,km,60,3,70,1500000
hochiminh,3500,km,10,3,54,1000000
hochiminh,3500,km,90,3,80,1880000
hochiminh,5200,km,81,3,82,4840000
hochiminh,3500,km,27,3,60,1350000
hochiminh,800,km,100,3,50,1958000
hochiminh,900,km,88,3,35,1100000
hochiminh,3500,km,86,3,56,1313100
hochiminh,800,km,60,3,70,1500000
hochiminh,3500,km,10,3,54,1000000
hochiminh,3500,km,90,3,80,1880000
hochiminh,5200,km,81,3,82,4840000
hochiminh,3500,km,27,3,60,1350000
hochiminh,800,km,100,3,50,1958000
hochiminh,900,km,88,3,35,1100000
hochiminh,3500,km,86,3,56,1313100
hochiminh,800,km,60,3,70,1500000
hochiminh,3500,km,10,3,54,1000000
hochiminh,3500,km,90,3,80,1880000
hochiminh,5200,km,81,3,82,4840000
hochiminh,3500,km,27,3,60,1350000
hochiminh,800,km,100,3,50,1958000
hochiminh,900,km,88,3,35,1100000
hochiminh,3500,km,86,3,56,1313100
hochiminh,800,km,60,3,70,1500000
hochiminh,3500,km,10,3,54,1000000
hochiminh,3500,km,90,3,80,1880000
hochiminh,5200,km,81,3,82,4840000
hochiminh,3500,km,27,3,60,1350000
hochiminh,800,km,100,3,50,1958000
hochiminh,900,km,88,3,35,1100000
hochiminh,3500,km,86,3,56,1313100
hochiminh,800,km,60,3,70,1500000
hochiminh,3500,km,10,3,54,1000000
hochiminh,3500,km,90,3,80,1880000
hochiminh,5200,km,81,3,82,4840000
hochiminh,3500,km,27,3,60,1350000
hochiminh,800,km,100,3,50,1958000
hochiminh,900,km,88,3,35,1100000
hochiminh,3500,km,86,3,56,1313100
hochiminh,800,km,60,3,70,1500000
hochiminh,3500,km,10,3,54,1000000
hochiminh,3500,km,90,3,80,1880000
hochiminh,5200,km,81,3,82,4840000
hochiminh,3500,km,27,3,60,1350000
hochiminh,800,km,100,3,50,1958000
hochiminh,900,km,88,3,35,1100000
hochiminh,3500,km,86,3,56,1313100
hochiminh,800,km,60,3,70,1500000
hochiminh,3500,km,10,3,54,1000000
hochiminh,3500,km,90,3,80,1880000
hochiminh,5200,km,81,3,82,4840000
hochiminh,300,m,86,3,25,1069200
hochiminh,3500,km,78,3,86,2080000
hochiminh,800,km,100,3,60,2090000
hochiminh,5000,km,89,3,71,2500000
hochiminh,300,m,80,3,50,1791000
hochiminh,5600,km,87,3,66,1339000
hochiminh,800,km,59,3,90,2362500
hochiminh,3800,km,75,3,78,1890000
hochiminh,3700,km,78,3,47,1329802
hochiminh,5600,km,95,3,60,1150000
hochiminh,300,m,87,3,50,3591000
hochiminh,4600,km,77,3,45,1154250
hochiminh,1200,km,83,3,30,689668
hochiminh,1800,km,71,3,81,1600000
hochiminh,3900,km,67,3,88,2550000
hochiminh,5800,km,87,3,70,1935000
hochiminh,1400,km,88,3,57,2400000
hochiminh,1700,km,80,3,90,4850000
hochiminh,1000,km,75,3,55,1920000
hochiminh,6200,km,90,3,89,2430000
hochiminh,1000,km,79,3,37,1793169
hochiminh,4600,km,100,3,30,879856
hochiminh,3700,km,91,3,78,4950000
hochiminh,1900,km,92,3,150,1955000
hochiminh,900,km,37,3,80,1800000
hochiminh,1000,km,97,3,60,2100000
hochiminh,1000,km,93,3,32,1661400
hochiminh,3700,km,92,3,88,4050000
hochiminh,5400,km,60,3,70,1445000
hochiminh,1000,km,93,3,50,1400000
hochiminh,5300,km,93,3,60,936000
hochiminh,5700,km,96,3,90,1395000
hochiminh,1800,km,80,3,85,2150000
hochiminh,4500,km,89,3,30,906984
hochiminh,3500,km,80,3,110,6820000
hochiminh,2700,km,61,3,250,6000000
hochiminh,3500,km,89,3,85,2295000
hochiminh,1000,km,77,3,40,1793169
hochiminh,3900,km,77,3,56,1327500
hochiminh,1100,km,93,3,60,1200000
hochiminh,3200,km,94,3,76,1500000
hochiminh,3700,km,89,3,47,1649560
hochiminh,5000,km,89,3,36,850000
hochiminh,6100,km,75,3,90,3060000
hochiminh,800,km,96,3,88,2000000
hochiminh,3800,km,100,3,87,1394052
hochiminh,6500,km,88,3,85,1430000
hochiminh,3500,km,80,3,88,1600000
hochiminh,1100,km,100,3,50,1740000
hochiminh,5700,km,100,3,70,1710000
hochiminh,3700,km,96,3,88,4950000
hochiminh,6100,km,90,3,70,1290000
hochiminh,3500,km,81,3,55,3325000
hochiminh,5200,km,75,3,76,950000
hochiminh,3700,km,97,3,88,4000000
hochiminh,4200,km,79,3,77,1400000
hochiminh,6300,km,91,3,80,3544118
hochiminh,1000,km,97,3,80,3000000
hochiminh,5700,km,74,3,70,1710000
hochiminh,5000,km,75,3,35,1300000
hochiminh,9600,km,94,3,100,1188000
hochiminh,2900,km,100,3,75,3080000
hochiminh,5500,km,73,3,700,8000000
hochiminh,2800,km,85,3,45,1822500
hochiminh,4900,km,99,3,71,3024000
hochiminh,1000,km,85,3,99,2150000
hochiminh,1100,km,70,3,35,1046016
hochiminh,2000,km,87,3,85,4025175
hochiminh,300,m,85,3,50,2280000
hochiminh,5800,km,100,3,71,1500000
hochiminh,900,km,78,3,80,2080000
hochiminh,1200,km,80,3,86,2628000
hochiminh,1800,km,87,3,60,4100000
hochiminh,1000,km,88,3,38,1793169
hochiminh,4500,km,88,3,50,1050000
hochiminh,5900,km,100,3,70,1290000
hochiminh,5000,km,100,3,80,1485000
hochiminh,1100,km,71,3,38,1749000
hochiminh,3600,km,75,3,83,1797750
hochiminh,900,km,85,3,78,1650000
hochiminh,300,m,89,3,125,11081070
hochiminh,3500,km,80,3,77,1944000
hochiminh,3500,km,89,3,56,1305000
hochiminh,7400,km,79,3,133,4048137
hochiminh,300,m,74,3,30,617500
hochiminh,5900,km,80,3,67,1641600
hochiminh,6900,km,73,3,35,1187550
hochiminh,900,km,80,3,75,1935484
hochiminh,1000,km,92,3,79,1871100
hochiminh,1100,km,90,3,78,7041275
hochiminh,900,km,94,3,42,1300000
hochiminh,800,km,80,3,40,935000
hochiminh,800,km,87,3,99,1750000
hochiminh,1500,km,87,3,180,7125000
hochiminh,3600,km,70,3,72,1305600
hochiminh,800,km,76,3,50,2295000
hochiminh,3700,km,97,3,56,2992500
hochiminh,3600,km,90,3,78,1550000
hochiminh,1400,km,86,3,67,5775000
hochiminh,3400,km,77,3,86,1550000
hochiminh,1000,km,84,3,78,1650000
hochiminh,1000,km,97,3,60,2100000
hochiminh,600,km,100,3,70,550000
hochiminh,1500,km,90,3,30,720000
hochiminh,5500,km,100,3,40,950000
hochiminh,3500,km,100,3,40,1540000
hochiminh,1800,km,88,3,70,1300000
hochiminh,800,km,94,3,86,2430000
hochiminh,3800,km,100,3,32,600000
hochiminh,3700,km,94,3,85,1890500
hochiminh,3600,km,91,3,75,3060000
hochiminh,3600,km,100,3,60,2150534
hochiminh,3200,km,90,3,40,1253500
hochiminh,2600,km,83,3,80,990000
hochiminh,5700,km,86,3,74,1800000
hochiminh,3700,km,88,3,45,1484604
hochiminh,900,km,100,3,70,1600000
hochiminh,3500,km,78,3,80,1620000
hochiminh,3500,km,80,3,55,1399000
hochiminh,2700,km,84,3,50,1440000
hochiminh,5200,km,95,3,65,1500000
hochiminh,1000,km,83,3,90,3515000
hochiminh,5000,km,85,3,35,1482000
hochiminh,1100,km,78,3,40,1793169
hochiminh,3500,km,85,3,120,2610000
hochiminh,1000,km,82,3,42,1300000
hochiminh,3800,km,75,3,82,1700000
hochiminh,1700,km,83,3,180,2565000
hochiminh,2700,km,81,3,88,1877650
hochiminh,800,km,83,3,100,2200000
hochiminh,7800,km,88,3,65,1000000
hochiminh,900,km,80,3,38,1086000
hochiminh,3200,km,72,3,80,1710000
hochiminh,800,km,89,3,70,1415500
hochiminh,3700,km,80,3,85,3100500
hochiminh,3500,km,82,3,92,2016000
hochiminh,5200,km,82,3,62,1950000
hochiminh,5600,km,82,3,80,1799071
hochiminh,5400,km,83,3,79,1633500
hochiminh,3500,km,96,3,75,1584000
hochiminh,800,km,92,3,60,1400000
hochiminh,1700,km,97,3,90,4800000
hochiminh,1000,km,100,3,65,1588005
hochiminh,1000,km,94,3,99,3847500
hochiminh,5200,km,100,3,36,980000
hochiminh,1700,km,100,3,100,3600000
hochiminh,5500,km,93,3,71,1530000
hochiminh,7800,km,100,3,68,1150000
hochiminh,1000,km,87,3,65,2100000
hochiminh,3600,km,97,3,60,2970000
hochiminh,1000,km,84,3,40,1150000
hochiminh,3700,km,88,3,45,1633064
hochiminh,1000,km,85,3,140,3400000
hochiminh,3800,km,85,3,32,1050000
hochiminh,900,km,82,3,45,1048943
hochiminh,14500,km,55,3,35,1700000
hochiminh,10500,km,54,3,60,456000
hochiminh,3700,km,96,3,99,6300000
hochiminh,3500,km,74,3,81,1804800
hochiminh,1400,km,93,3,76,3961650
hochiminh,1000,km,84,3,75,1870000
hochiminh,900,km,98,3,65,1890000
hochiminh,6600,km,85,3,99,3258500
hochiminh,5800,km,80,3,70,1485000
hochiminh,1000,km,85,3,35,731500
hochiminh,500,km,71,3,40,1444500
hochiminh,3700,km,89,3,78,4212000
hochiminh,1400,km,89,3,135,2880000
hochiminh,1000,km,82,3,40,1150000
hochiminh,4100,km,87,3,75,3800000
hochiminh,2400,km,96,3,58,1780000
hochiminh,600,km,80,3,84,3510000
hochiminh,1000,km,100,3,75,1620000
hochiminh,1400,km,86,3,160,3900000
hochiminh,6900,km,87,3,108,3828825
hochiminh,700,km,75,3,45,1829875
hochiminh,1800,km,100,3,88,1555200
hochiminh,4600,km,89,3,82,3480000
hochiminh,900,km,77,3,80,2000000
hochiminh,3600,km,75,3,25,625000
hochiminh,6000,km,83,3,89,3000000
hochiminh,3700,km,77,3,60,2166000
hochiminh,900,km,87,3,120,3000000
hochiminh,1800,km,80,3,120,2625000
hochiminh,10500,km,50,3,40,480000
hochiminh,2400,km,100,3,72,2006180
hochiminh,1100,km,93,3,71,1300000
hochiminh,800,km,84,3,90,10884751
hochiminh,600,km,90,3,34,768900
hochiminh,1200,km,89,3,88,5274291
hochiminh,3500,km,97,3,78,2700000
hochiminh,1000,km,80,3,40,1300000
hochiminh,3700,km,89,3,55,1800000
hochiminh,3700,km,60,3,70,2100000
hochiminh,5000,km,81,3,77,1527500
hochiminh,1000,km,89,3,60,2200000
hochiminh,3700,km,86,3,47,1649560
hochiminh,5900,km,100,3,75,1313000
hochiminh,900,km,89,3,70,15450000
hochiminh,900,km,88,3,35,1100000
hochiminh,1000,km,93,3,60,2430000
hochiminh,3500,km,87,3,55,1000000
hochiminh,5800,km,100,3,70,1665000
hochiminh,3300,km,90,3,48,1035000
hochiminh,300,m,53,3,28,620415
hochiminh,5800,km,86,3,56,5280209
hochiminh,1000,km,93,3,50,1400000
hochiminh,4600,km,100,3,30,879856
hochiminh,5600,km,95,3,60,1150000
hochiminh,3500,km,78,3,86,2080000
hochiminh,900,km,90,3,42,5202561
hochiminh,900,km,82,3,95,1623598
hochiminh,6900,km,73,3,35,1187550
hochiminh,2400,km,83,3,63,1714750
hochiminh,1100,km,90,3,78,7041275
hochiminh,300,m,85,3,50,2280000
hochiminh,2800,km,85,3,45,1822500
hochiminh,3500,km,83,3,80,1900000
hochiminh,3800,km,82,3,79,1890000
hochiminh,2700,km,81,3,88,1877650
hochiminh,350,m,93,3,67,8487000
hochiminh,1800,km,80,3,58,1900000
hochiminh,900,km,82,3,45,1048943
hochiminh,3600,km,97,3,60,2970000
hochiminh,3700,km,88,3,45,1633064
hochiminh,1000,km,100,3,65,1588005
hochiminh,5200,km,100,3,36,980000
hochiminh,1000,km,83,3,45,1485000
hochiminh,1000,km,89,3,60,2200000
hochiminh,3600,km,100,3,55,1838700
hochiminh,3700,km,89,3,55,1800000
hochiminh,3700,km,77,3,60,2166000
hochiminh,3500,km,80,3,53,3500000
hochiminh,1000,km,83,3,45,1485000
hochiminh,3600,km,100,3,55,1838700
hochiminh,1800,km,80,3,58,1900000
hochiminh,3500,km,83,3,80,1900000
hochiminh,4200,km,87,3,78,1668975
hochiminh,450,m,85,3,98,4295160
hochiminh,3800,km,82,3,79,1890000
hochiminh,3600,km,95,4,109,3497130
hochiminh,1800,km,100,4,70,1600000
hochiminh,900,km,80,4,72,1900000
hochiminh,3600,km,96,4,90,3510000
hochiminh,5600,km,10,4,65,1350000
hochiminh,3700,km,90,4,61,2800000
hochiminh,3500,km,52,4,88,2295000
hochiminh,1000,km,70,4,70,1650000
hochiminh,800,km,76,4,70,1400000
hochiminh,3600,km,95,4,109,3497130
hochiminh,1800,km,100,4,70,1600000
hochiminh,900,km,80,4,72,1900000
hochiminh,3600,km,96,4,90,3510000
hochiminh,5600,km,10,4,65,1350000
hochiminh,3700,km,90,4,61,2800000
hochiminh,3500,km,52,4,88,2295000
hochiminh,1000,km,70,4,70,1650000
hochiminh,800,km,76,4,70,1400000
hochiminh,3600,km,95,4,109,3497130
hochiminh,1800,km,100,4,70,1600000
hochiminh,900,km,80,4,72,1900000
hochiminh,3600,km,96,4,90,3510000
hochiminh,5600,km,10,4,65,1350000
hochiminh,3700,km,90,4,61,2800000
hochiminh,3500,km,52,4,88,2295000
hochiminh,1000,km,70,4,70,1650000
hochiminh,800,km,76,4,70,1400000
hochiminh,3600,km,95,4,109,3497130
hochiminh,1800,km,100,4,70,1600000
hochiminh,900,km,80,4,72,1900000
hochiminh,3600,km,96,4,90,3510000
hochiminh,5600,km,10,4,65,1350000
hochiminh,3700,km,90,4,61,2800000
hochiminh,3500,km,52,4,88,2295000
hochiminh,1000,km,70,4,70,1650000
hochiminh,800,km,76,4,70,1400000
hochiminh,3600,km,95,4,109,3497130
hochiminh,1800,km,100,4,70,1600000
hochiminh,900,km,80,4,72,1900000
hochiminh,3600,km,96,4,90,3510000
hochiminh,5600,km,10,4,65,1350000
hochiminh,3700,km,90,4,61,2800000
hochiminh,3500,km,52,4,88,2295000
hochiminh,1000,km,70,4,70,1650000
hochiminh,800,km,76,4,70,1400000
hochiminh,3600,km,95,4,109,3497130
hochiminh,1800,km,100,4,70,1600000
hochiminh,900,km,80,4,72,1900000
hochiminh,3600,km,96,4,90,3510000
hochiminh,5600,km,10,4,65,1350000
hochiminh,3700,km,90,4,61,2800000
hochiminh,3500,km,52,4,88,2295000
hochiminh,1000,km,70,4,70,1650000
hochiminh,800,km,76,4,70,1400000
hochiminh,3600,km,95,4,109,3497130
hochiminh,1800,km,100,4,70,1600000
hochiminh,900,km,80,4,72,1900000
hochiminh,3600,km,96,4,90,3510000
hochiminh,5600,km,10,4,65,1350000
hochiminh,3700,km,90,4,61,2800000
hochiminh,3500,km,52,4,88,2295000
hochiminh,1000,km,70,4,70,1650000
hochiminh,800,km,76,4,70,1400000
hochiminh,3600,km,95,4,109,3497130
hochiminh,1800,km,100,4,70,1600000
hochiminh,900,km,80,4,72,1900000
hochiminh,3600,km,96,4,90,3510000
hochiminh,5600,km,10,4,65,1350000
hochiminh,3700,km,90,4,61,2800000
hochiminh,3500,km,52,4,88,2295000
hochiminh,1000,km,70,4,70,1650000
hochiminh,800,km,76,4,70,1400000
hochiminh,3600,km,95,4,109,3497130
hochiminh,1800,km,100,4,70,1600000
hochiminh,900,km,80,4,72,1900000
hochiminh,3600,km,96,4,90,3510000
hochiminh,5600,km,10,4,65,1350000
hochiminh,3700,km,90,4,61,2800000
hochiminh,3500,km,52,4,88,2295000
hochiminh,1000,km,70,4,70,1650000
hochiminh,800,km,76,4,70,1400000
hochiminh,3600,km,95,4,109,3497130
hochiminh,1800,km,100,4,70,1600000
hochiminh,900,km,80,4,72,1900000
hochiminh,3600,km,96,4,90,3510000
hochiminh,5600,km,10,4,65,1350000
hochiminh,3700,km,90,4,61,2800000
hochiminh,3500,km,52,4,88,2295000
hochiminh,1000,km,70,4,70,1650000
hochiminh,800,km,76,4,70,1400000
hochiminh,3600,km,95,4,109,3497130
hochiminh,1800,km,100,4,70,1600000
hochiminh,900,km,80,4,72,1900000
hochiminh,3600,km,96,4,90,3510000
hochiminh,5600,km,10,4,65,1350000
hochiminh,3700,km,90,4,61,2800000
hochiminh,3500,km,52,4,88,2295000
hochiminh,1000,km,70,4,70,1650000
hochiminh,800,km,76,4,70,1400000
hochiminh,3600,km,95,4,109,3497130
hochiminh,1800,km,100,4,70,1600000
hochiminh,900,km,80,4,72,1900000
hochiminh,3600,km,96,4,90,3510000
hochiminh,5600,km,10,4,65,1350000
hochiminh,3700,km,90,4,61,2800000
hochiminh,3500,km,52,4,88,2295000
hochiminh,1000,km,70,4,70,1650000
hochiminh,800,km,76,4,70,1400000
hochiminh,3600,km,95,4,109,3497130
hochiminh,1800,km,100,4,70,1600000
hochiminh,900,km,80,4,72,1900000
hochiminh,3600,km,96,4,90,3510000
hochiminh,5600,km,10,4,65,1350000
hochiminh,3700,km,90,4,61,2800000
hochiminh,3500,km,52,4,88,2295000
hochiminh,1000,km,70,4,70,1650000
hochiminh,800,km,76,4,70,1400000
hochiminh,3600,km,95,4,109,3497130
hochiminh,1800,km,100,4,70,1600000
hochiminh,900,km,80,4,72,1900000
hochiminh,3600,km,96,4,90,3510000
hochiminh,5600,km,10,4,65,1350000
hochiminh,3700,km,90,4,61,2800000
hochiminh,3500,km,52,4,88,2295000
hochiminh,1000,km,70,4,70,1650000
hochiminh,800,km,76,4,70,1400000
hochiminh,3600,km,95,4,109,3497130
hochiminh,1800,km,100,4,70,1600000
hochiminh,900,km,80,4,72,1900000
hochiminh,3600,km,96,4,90,3510000
hochiminh,5600,km,10,4,65,1350000
hochiminh,3700,km,90,4,61,2800000
hochiminh,3500,km,52,4,88,2295000
hochiminh,1000,km,70,4,70,1650000
hochiminh,800,km,76,4,70,1400000
hochiminh,3600,km,95,4,109,3497130
hochiminh,1800,km,100,4,70,1600000
hochiminh,900,km,80,4,72,1900000
hochiminh,3600,km,96,4,90,3510000
hochiminh,5600,km,10,4,65,1350000
hochiminh,3700,km,90,4,61,2800000
hochiminh,3500,km,52,4,88,2295000
hochiminh,1000,km,70,4,70,1650000
hochiminh,800,km,76,4,70,1400000
hochiminh,3600,km,95,4,109,3497130
hochiminh,1800,km,100,4,70,1600000
hochiminh,900,km,80,4,72,1900000
hochiminh,3600,km,96,4,90,3510000
hochiminh,5600,km,10,4,65,1350000
hochiminh,3700,km,90,4,61,2800000
hochiminh,3500,km,52,4,88,2295000
hochiminh,1000,km,70,4,70,1650000
hochiminh,800,km,76,4,70,1400000
hochiminh,3600,km,95,4,109,3497130
hochiminh,1800,km,100,4,70,1600000
hochiminh,900,km,80,4,72,1900000
hochiminh,3600,km,96,4,90,3510000
hochiminh,5600,km,10,4,65,1350000
hochiminh,3700,km,90,4,61,2800000
