hcm,hn,dn,dl,other,distance,rating,capacity,area,price
1,0,0,0,0,3700,8.30000019,1,70,2100000
1,0,0,0,0,900,8.19999981,1,30,1120000
1,0,0,0,0,7500,1.79999995,1,65,310000
1,0,0,0,0,1000,3.5,1,34,990000
1,0,0,0,0,2400,9.60000038,1,58,1650000
1,0,0,0,0,900,5.0999999,1,35,1100000
1,0,0,0,0,5900,8.69999981,1,95,1560000
1,0,0,0,0,800,3.29999995,1,70,1296000
1,0,0,0,0,1000,2,1,30,880000
1,0,0,0,0,800,10,1,35,972000
1,0,0,0,0,5000,2.70000005,1,25,650000
1,0,0,0,0,800,4.4000001,1,110,2400000
1,0,0,0,0,450,7.0999999,1,70,2700000
1,0,0,0,0,3500,9.69999981,1,55,2070000
1,0,0,0,0,3500,9.19999981,1,55,1176000
1,0,0,0,0,2400,9.5,1,25,520000
1,0,0,0,0,3200,4.69999981,1,38,890000
1,0,0,0,0,5900,10,1,75,1313000
1,0,0,0,0,2500,7.4000001,1,60,1008000
1,0,0,0,0,3300,10,1,38,1300000
1,0,0,0,0,400,4.80000019,1,64,748000
1,0,0,0,0,1000,3.4000001,1,35,1058670
1,0,0,0,0,5800,9,1,55,1599000
1,0,0,0,0,1000,3.9000001,1,35,1350000
1,0,0,0,0,5300,8.89999962,1,35,1895400
1,0,0,0,0,2800,4.69999981,1,25,450000
1,0,0,0,0,1000,9.89999962,1,32,950000
1,0,0,0,0,1000,4.5,1,30,730000
1,0,0,0,0,3700,9,1,22,585000
1,0,0,0,0,3600,10,1,55,1741500
1,0,0,0,0,3500,9.69999981,2,55,2070000
1,0,0,0,0,3200,4.69999981,2,38,800000
1,0,0,0,0,3500,9,2,51,1190000
1,0,0,0,0,3500,9,2,60,1235000
1,0,0,0,0,5900,2.9000001,2,80,1275000
1,0,0,0,0,3600,1,2,60,2400000
1,0,0,0,0,3500,10,2,49,1500000
1,0,0,0,0,900,5.5999999,2,80,2000000
1,0,0,0,0,3200,5.0999999,2,80,1550000
1,0,0,0,0,1000,4.5,2,80,1600000
1,0,0,0,0,4400,4.19999981,2,30,700000
1,0,0,0,0,1000,5.4000001,2,60,1995000
1,0,0,0,0,5900,10,2,68,1313000
1,0,0,0,0,3600,7,2,109,3120000
1,0,0,0,0,5500,5.30000019,2,70,1400000
1,0,0,0,0,1800,10,2,70,1600000
1,0,0,0,0,800,4.69999981,2,70,1440000
1,0,0,0,0,3800,4.5,2,82,1700000
1,0,0,0,0,4900,7.5,2,18,440000
1,0,0,0,0,4000,5.19999981,2,20,850000
1,0,0,0,0,900,5,2,108,2700000
1,0,0,0,0,3500,5.4000001,2,54,1120000
1,0,0,0,0,1000,8.60000038,2,30,1100000
1,0,0,0,0,5700,3.29999995,2,25,500000
1,0,0,0,0,1000,9,2,60,1995000
1,0,0,0,0,3500,4.30000019,2,56,1401250
1,0,0,0,0,5600,6.69999981,2,97,1799999
1,0,0,0,0,800,9,2,86,1822500
1,0,0,0,0,3500,8.10000038,2,80,1400000
1,0,0,0,0,5400,7,2,600,10000000
1,0,0,0,0,9200,7,2,20,299250
1,0,0,0,0,5700,5,2,70,1290000
1,0,0,0,0,900,6.4000001,2,70,2210000
1,0,0,0,0,3700,6.30000019,2,120,6950000
1,0,0,0,0,5600,3.70000005,2,80,1275000
1,0,0,0,0,3400,2.70000005,2,53,1300000
1,0,0,0,0,3500,3.20000005,2,80,1600000
1,0,0,0,0,1500,9.10000038,2,60,784273
1,0,0,0,0,1000,7,2,30,1080000
1,0,0,0,0,1000,10,2,60,1995000
1,0,0,0,0,3500,1,2,52,1260000
1,0,0,0,0,5200,7.4000001,2,40,790000
1,0,0,0,0,3500,8.69999981,2,50,1200000
1,0,0,0,0,1000,7.5999999,2,28,760000
1,0,0,0,0,5200,9,2,40,790000
1,0,0,0,0,3500,9,2,56,1800000
1,0,0,0,0,3500,8.30000019,2,55,1350000
1,0,0,0,0,700,5.19999981,2,15,960000
1,0,0,0,0,5900,1.89999998,2,20,500000
1,0,0,0,0,5100,6.5999999,2,48,950000
1,0,0,0,0,3700,8.80000019,2,55,1600000
1,0,0,0,0,3700,6.69999981,2,58,1800000
1,0,0,0,0,1000,8,2,65,1500000
1,0,0,0,0,3500,6.5,2,50,1190000
1,0,0,0,0,5600,1,2,65,1282500
1,0,0,0,0,1000,8,2,31,1150000
1,0,0,0,0,5100,10,2,75,1700000
1,0,0,0,0,3600,1,2,53,960000
1,0,0,0,0,2800,2.9000001,2,82,1050000
1,0,0,0,0,2900,7.5,2,110,2700000
1,0,0,0,0,900,1.79999995,2,35,1360000
1,0,0,0,0,2400,7.69999981,2,52,795000
1,0,0,0,0,3700,9.30000019,2,96,2550000
1,0,0,0,0,900,6.80000019,2,35,1360000
1,0,0,0,0,2500,2,2,35,675000
1,0,0,0,0,1000,5.5,2,110,2125000
1,0,0,0,0,4000,9,2,30,850000
1,0,0,0,0,300,3,2,28,569600
1,0,0,0,0,900,7.4000001,2,74,1800000
1,0,0,0,0,2800,2.4000001,2,55,750000
1,0,0,0,0,4200,8,2,100,480000
1,0,0,0,0,1800,8.69999981,2,90,1600000
1,0,0,0,0,500,3.5999999,2,45,950000
1,0,0,0,0,3800,6.30000019,2,45,1080000
1,0,0,0,0,10000,3.5999999,2,68,1080000
1,0,0,0,0,5900,9.80000019,2,50,1120000
1,0,0,0,0,3500,3.9000001,2,55,1100000
1,0,0,0,0,6500,7.19999981,2,72,1400000
1,0,0,0,0,3500,8,2,56,990000
1,0,0,0,0,2500,6.30000019,2,35,712500
1,0,0,0,0,1200,1,2,35,780000
1,0,0,0,0,1000,7.5999999,2,45,1500000
1,0,0,0,0,3500,4.19999981,2,54,1500000
1,0,0,0,0,1000,10,2,28,1800000
1,0,0,0,0,2600,8.30000019,2,33,696150
1,0,0,0,0,800,8.69999981,2,35,1170000
1,0,0,0,0,1800,1,2,82,1600000
1,0,0,0,0,600,2.5,2,25,650000
1,0,0,0,0,1000,8.69999981,2,120,3500000
1,0,0,0,0,3500,4,2,55,1800000
1,0,0,0,0,3200,7.69999981,2,120,2400000
1,0,0,0,0,3500,10,2,55,1260000
1,0,0,0,0,1000,6,2,30,830000
1,0,0,0,0,800,5.5,2,60,1377500
1,0,0,0,0,3500,4.30000019,2,72,1400000
1,0,0,0,0,3500,5.80000019,2,75,2400000
1,0,0,0,0,3500,4.19999981,2,50,3500000
1,0,0,0,0,1800,7,2,80,1600000
1,0,0,0,0,800,7.19999981,2,65,1411200
1,0,0,0,0,7800,5.30000019,2,60,900000
1,0,0,0,0,3500,1,2,54,950000
1,0,0,0,0,1500,7.4000001,2,29,997592
1,0,0,0,0,800,3.4000001,2,80,1590000
1,0,0,0,0,800,4,2,65,3100000
1,0,0,0,0,4900,8.80000019,2,80,1500000
1,0,0,0,0,3500,5.5,2,110,2800000
1,0,0,0,0,3500,2.70000005,2,60,1350000
1,0,0,0,0,800,10,2,60,2090000
1,0,0,0,0,1100,5.5999999,2,25,408000
1,0,0,0,0,1000,7.19999981,2,80,3430000
1,0,0,0,0,5600,7,2,71,1500000
1,0,0,0,0,5600,9.5,2,60,1150000
1,0,0,0,0,3200,10,2,80,1450000
1,0,0,0,0,3500,10,2,54,1400000
1,0,0,0,0,4400,4.80000019,2,25,900000
1,0,0,0,0,3500,4.5999999,2,50,3000000
1,0,0,0,0,2400,8.39999962,2,27,886455
1,0,0,0,0,3100,1.79999995,2,76,2200000
1,0,0,0,0,5700,7,2,62,1071000
1,0,0,0,0,3700,1.89999998,2,57,1300000
1,0,0,0,0,3700,4,2,55,1750000
1,0,0,0,0,1900,9.10000038,2,35,1000000
1,0,0,0,0,4500,8.69999981,2,30,789000
1,0,0,0,0,800,8.5,2,28,988000
1,0,0,0,0,1000,4.5,2,75,19000010
1,0,0,0,0,1000,6.4000001,2,26,1300000
1,0,0,0,0,3400,5.9000001,2,56,1500000
1,0,0,0,0,1800,6,2,120,3129600
1,0,0,0,0,1200,3,2,88,1550000
1,0,0,0,0,1800,3.29999995,2,92,1445000
1,0,0,0,0,5800,7,2,50,2940000
1,0,0,0,0,6100,8,2,70,1290000
1,0,0,0,0,1000,8.60000038,2,31,900000
1,0,0,0,0,2700,6.0999999,2,54,1400000
1,0,0,0,0,1000,7.5999999,2,30,1200000
1,0,0,0,0,3900,9,2,54,1300000
1,0,0,0,0,300,4.69999981,2,25,530332
1,0,0,0,0,1100,8.10000038,2,28,850000
1,0,0,0,0,3800,10,2,87,1239157
1,0,0,0,0,800,6.30000019,2,110,2500000
1,0,0,0,0,300,8.80000019,2,50,914850
1,0,0,0,0,900,7.80000019,2,30,1040000
1,0,0,0,0,3800,2.5,2,60,1700000
1,0,0,0,0,900,2.9000001,2,55,2115000
1,0,0,0,0,3500,4.5999999,2,60,1500000
1,0,0,0,0,4400,9.10000038,2,35,1000000
1,0,0,0,0,5600,10,2,95,2025000
1,0,0,0,0,800,9.39999962,2,70,1800000
1,0,0,0,0,1700,9.69999981,2,50,2385000
1,0,0,0,0,7700,7.0999999,2,26,600000
1,0,0,0,0,8500,6.5,2,256,3200000
1,0,0,0,0,300,7.69999981,2,50,1611900
1,0,0,0,0,5800,10,2,71,1500000
1,0,0,0,0,7800,10,2,68,1150000
1,0,0,0,0,800,9.60000038,2,88,2000000
1,0,0,0,0,1800,8.80000019,2,70,1300000
1,0,0,0,0,1000,3.5999999,2,75,1900000
1,0,0,0,0,2300,9,2,15,580000
1,0,0,0,0,3800,7.5,2,82,1700000
1,0,0,0,0,1800,10,2,55,1700000
1,0,0,0,0,4900,9.80000019,2,70,2880000
1,0,0,0,0,2800,6,2,70,1850000
1,0,0,0,0,1800,10,2,55,1690000
1,0,0,0,0,1000,3.70000005,2,45,1700000
1,0,0,0,0,6000,9.10000038,2,75,1290000
1,0,0,0,0,1500,9,2,30,720000
1,0,0,0,0,3600,7,2,72,1305600
1,0,0,0,0,3600,2.0999999,2,80,1440000
1,0,0,0,0,900,6.80000019,2,45,850000
1,0,0,0,0,1000,10,2,36,1260000
1,0,0,0,0,3500,9.69999981,2,111,2780000
1,0,0,0,0,1100,8.10000038,2,50,1100000
1,0,0,0,0,3200,2.5999999,2,78,1900000
1,0,0,0,0,600,3.70000005,2,70,522500
1,0,0,0,0,1000,9.30000019,2,35,900000
1,0,0,0,0,3700,8.5,2,55,1200000
1,0,0,0,0,1200,8.30000019,2,30,585000
1,0,0,0,0,300,4.5,2,30,792000
1,0,0,0,0,8900,3,2,80,576000
1,0,0,0,0,800,6.30000019,2,80,1900000
1,0,0,0,0,3300,1.89999998,2,56,1300000
1,0,0,0,0,5500,10,2,40,950000
1,0,0,0,0,900,3.70000005,2,55,1260000
1,0,0,0,0,5900,10,2,70,1390000
1,0,0,0,0,3700,5.30000019,2,45,1000000
1,0,0,0,0,3700,9.60000038,2,55,2700000
1,0,0,0,0,2800,3.9000001,2,88,2125000
1,0,0,0,0,1100,10,2,27,1009200
1,0,0,0,0,5500,9.5,2,71,1440000
1,0,0,0,0,4600,3.4000001,2,26,1000000
1,0,0,0,0,6000,9,2,100,1750000
1,0,0,0,0,3500,8.19999981,2,55,1500000
1,0,0,0,0,3700,9.19999981,2,55,2970000
1,0,0,0,0,1400,2.4000001,2,45,720000
1,0,0,0,0,800,8.69999981,2,58,1100000
1,0,0,0,0,2100,3.0999999,2,50,544000
1,0,0,0,0,3700,9.69999981,2,53,2800000
1,0,0,0,0,3700,9.69999981,2,53,2970000
1,0,0,0,0,5200,7.5,2,36,750000
1,0,0,0,0,3600,9.19999981,2,55,1364000
1,0,0,0,0,3500,5.80000019,2,109,3760000
1,0,0,0,0,3700,6.30000019,2,50,1190000
1,0,0,0,0,800,6.69999981,2,65,1100000
1,0,0,0,0,5900,7.5,2,95,1664000
1,0,0,0,0,3500,8.5,2,120,2610000
1,0,0,0,0,300,5.30000019,2,28,583920
1,0,0,0,0,900,5.5999999,2,55,900000
1,0,0,0,0,5000,7.30000019,2,77,1396500
1,0,0,0,0,1000,9.69999981,2,60,2100000
1,0,0,0,0,5500,8.5,2,72,1400000
1,0,0,0,0,1300,4.9000001,2,36,819000
1,0,0,0,0,7800,8.80000019,2,65,1000000
1,0,0,0,0,2600,8.30000019,2,50,675000
1,0,0,0,0,3500,9.39999962,2,78,2700000
1,0,0,0,0,3500,7.30000019,2,30,450000
1,0,0,0,0,5600,3.20000005,2,116,2990000
1,0,0,0,0,5900,2.0999999,2,45,1440000
1,0,0,0,0,3700,4.5,2,50,2100000
1,0,0,0,0,3500,2.9000001,2,78,3133100
1,0,0,0,0,3700,6.0999999,2,55,2304000
1,0,0,0,0,3700,1.79999995,2,59,1900000
1,0,0,0,0,1800,1,2,45,1900000
1,0,0,0,0,10500,5.4000001,2,60,442320
1,0,0,0,0,3500,6.69999981,2,79,1840000
1,0,0,0,0,6000,8.30000019,2,89,3000000
1,0,0,0,0,5900,2.5999999,2,71,1450000
1,0,0,0,0,1000,10,2,25,1100000
1,0,0,0,0,3300,4.19999981,2,56,1600000
1,0,0,0,0,3000,3.29999995,2,95,1600000
1,0,0,0,0,5200,10,2,36,882000
1,0,0,0,0,10000,4.9000001,2,70,1360000
1,0,0,0,0,6200,2.29999995,2,90,2240000
1,0,0,0,0,3700,8.69999981,2,55,2160000
1,0,0,0,0,1700,8.89999962,2,90,2500000
1,0,0,0,0,900,4.4000001,2,78,2200000
1,0,0,0,0,3400,5,2,65,1700000
1,0,0,0,0,5600,2.4000001,2,80,1551000
1,0,0,0,0,900,8.19999981,2,30,1120000
1,0,0,0,0,1000,6.69999981,2,35,1058670
1,0,0,0,0,1800,10,2,88,1522800
1,0,0,0,0,800,10,2,35,1080000
1,0,0,0,0,5000,8.80000019,2,25,831600
1,0,0,0,0,1000,4,2,34,1100000
1,0,0,0,0,1000,6,2,76,1633500
1,0,0,0,0,10100,5.9000001,2,127,2016000
1,0,0,0,0,800,4,2,55,1200000
1,0,0,0,0,14500,5.5,2,35,1700000
1,0,0,0,0,2800,8.60000038,2,20,747000
1,0,0,0,0,3800,7.30000019,2,65,1500000
1,0,0,0,0,1000,6.69999981,2,30,880000
1,0,0,0,0,900,3.5,2,35,1100000
1,0,0,0,0,5000,8.10000038,2,77,1375000
1,0,0,0,0,1800,3.70000005,2,120,2450000
1,0,0,0,0,1700,10,2,60,2000000
1,0,0,0,0,900,7.4000001,2,75,1280000
1,0,0,0,0,3200,4.80000019,2,38,890000
1,0,0,0,0,2400,9.5,2,25,520000
1,0,0,0,0,900,4.0999999,2,40,1680000
1,0,0,0,0,1000,7.4000001,2,35,1500000
1,0,0,0,0,3400,7.0999999,2,55,1352000
1,0,0,0,0,3500,2,2,59,1500000
1,0,0,0,0,7500,6.9000001,2,65,310000
1,0,0,0,0,900,3.79999995,2,40,1760000
1,0,0,0,0,1700,7.19999981,2,50,1600000
1,0,0,0,0,3700,9.60000038,2,55,2880000
1,0,0,0,0,5800,9,2,55,1599000
1,0,0,0,0,3300,8.30000019,2,38,900000
1,0,0,0,0,3700,2.70000005,2,70,2100000
1,0,0,0,0,3500,6.4000001,2,55,1176000
1,0,0,0,0,3700,6.5999999,2,70,1449000
1,0,0,0,0,2400,9.60000038,2,58,1650000
1,0,0,0,0,5500,5,2,91,1360000
1,0,0,0,0,800,3.5,2,110,2400000
1,0,0,0,0,450,5.0999999,2,70,3000000
1,0,0,0,0,3900,9,2,30,500000
1,0,0,0,0,2800,6.0999999,2,25,500000
1,0,0,0,0,800,7.5999999,2,45,1082160
1,0,0,0,0,4900,6.30000019,2,30,450000
1,0,0,0,0,10500,5.19999981,2,40,446400
1,0,0,0,0,400,2.20000005,2,64,792000
1,0,0,0,0,1200,1.89999998,2,30,950000
1,0,0,0,0,1000,5.5,2,80,2240000
1,0,0,0,0,3700,9,2,22,650000
1,0,0,0,0,1000,9.89999962,2,32,950000
1,0,0,0,0,1000,8,2,30,730000
1,0,0,0,0,3600,10,2,55,1741500
0,1,0,0,0,3900,8,1,50,1800000
0,1,0,0,0,6500,10,1,30,891000
0,1,0,0,0,9600,1.79999995,1,80,1800000
0,1,0,0,0,4000,4.69999981,1,55,2500000
0,1,0,0,0,7300,7.19999981,1,76,1520000
0,1,0,0,0,7400,7.0999999,1,67,1955000
0,1,0,0,0,6100,4.80000019,1,105,1600000
0,1,0,0,0,7400,4.80000019,1,103,2250000
0,1,0,0,0,4600,9,1,105,1900000
0,1,0,0,0,7700,10,1,26,900000
0,1,0,0,0,3100,7.4000001,1,80,2150000
0,1,0,0,0,7300,5.19999981,1,54,864000
0,1,0,0,0,4600,8,1,130,2115000
0,1,0,0,0,6400,8.89999962,1,45,900000
0,1,0,0,0,7300,7.4000001,1,75,2280000
0,1,0,0,0,7300,3.5,1,74,1231200
0,1,0,0,0,7300,5.30000019,1,70,1800000
0,1,0,0,0,3100,9,1,50,928000
0,1,0,0,0,3900,3,1,78,2600000
0,1,0,0,0,2500,9,1,33,1300000
0,1,0,0,0,4700,8.5,1,120,2450000
0,1,0,0,0,6400,7.19999981,1,62,1600000
0,1,0,0,0,6400,10,1,40,1099000
0,1,0,0,0,3900,8.89999962,1,50,1800000
0,1,0,0,0,5000,1.89999998,1,70,1700000
0,1,0,0,0,7300,8.69999981,1,74,1152000
0,1,0,0,0,7500,2.5,1,50,1519050
0,1,0,0,0,7600,9,1,66,1620000
0,1,0,0,0,6500,6.5,1,38,1100000
0,1,0,0,0,3400,1.79999995,1,98,1700000
0,1,0,0,0,6500,6.9000001,1,75,1500000
0,1,0,0,0,7400,9,1,55,1539000
0,1,0,0,0,6400,3.0999999,1,38,1100000
0,1,0,0,0,4100,9.5,1,56,1080000
0,1,0,0,0,7300,1,1,70,1700000
0,1,0,0,0,10800,3,1,60,765000
0,1,0,0,0,2100,6.9000001,1,25,1200000
0,1,0,0,0,7400,5,1,97,2600000
0,1,0,0,0,10100,4,1,45,680000
0,1,0,0,0,7600,9.69999981,1,80,1700000
0,1,0,0,0,3900,3.0999999,1,80,2000000
0,1,0,0,0,3900,5.30000019,1,70,2000000
0,1,0,0,0,9500,10,1,43,650000
0,1,0,0,0,7700,4.5999999,1,28,800000
0,1,0,0,0,7300,9.19999981,1,72,1458000
0,1,0,0,0,300,2.5999999,1,108,2250000
0,1,0,0,0,3100,1.79999995,1,80,1500000
0,1,0,0,0,10300,5.0999999,1,50,680000
0,1,0,0,0,6500,8.69999981,1,35,1200000
0,1,0,0,0,1500,8,1,55,671760
0,1,0,0,0,4800,1.89999998,1,100,2250000
0,1,0,0,0,6300,6.69999981,1,40,1500000
0,1,0,0,0,4800,8.30000019,1,35,1400000
0,1,0,0,0,7400,3.29999995,1,50,1425000
0,1,0,0,0,6400,8.80000019,1,35,972000
0,1,0,0,0,12200,2,1,32,720000
0,1,0,0,0,3200,2.29999995,1,58,1200000
0,1,0,0,0,1100,9.60000038,1,130,2200000
0,1,0,0,0,5200,4.5,1,50,1225000
0,1,0,0,0,4600,9.60000038,1,50,900000
0,1,0,0,0,7500,4.5999999,1,26,765000
0,1,0,0,0,5700,10,1,90,1365000
0,1,0,0,0,6600,7.69999981,1,40,1200000
0,1,0,0,0,5500,4.30000019,1,45,612000
0,1,0,0,0,7700,1.89999998,1,35,1100000
0,1,0,0,0,12000,7,1,50,1100000
0,1,0,0,0,4200,10,1,53,760500
0,1,0,0,0,10800,2.70000005,1,43,686000
0,1,0,0,0,7600,4.9000001,1,28,800000
0,1,0,0,0,7400,9.30000019,1,110,2375000
0,1,0,0,0,8600,9,1,110,1899050
0,1,0,0,0,7400,3.5999999,1,50,1600000
0,1,0,0,0,1300,10,1,60,1944000
0,1,0,0,0,10200,4.9000001,1,46,849000
0,1,0,0,0,4000,9.80000019,1,53,1300000
0,1,0,0,0,4600,4.30000019,1,30,405000
0,1,0,0,0,9700,7.9000001,1,60,800000
0,1,0,0,0,2200,9,1,98,1146600
0,1,0,0,0,4400,1.79999995,1,55,855000
0,1,0,0,0,9900,10,1,55,640000
0,1,0,0,0,5200,4.5999999,1,45,1080000
0,1,0,0,0,7700,5.80000019,1,30,1000000
0,1,0,0,0,9900,3.70000005,1,51,731500
0,1,0,0,0,7700,10,1,26,800000
0,1,0,0,0,4500,2.4000001,1,240,1750000
0,1,0,0,0,7400,10,1,72,1300000
0,1,0,0,0,34000,8.69999981,1,200,2099300
0,1,0,0,0,7700,2.9000001,1,28,850000
0,1,0,0,0,4800,6,1,40,1500000
0,1,0,0,0,9500,8,1,85,1757500
0,1,0,0,0,6400,4.5999999,1,40,1000000
0,1,0,0,0,3800,6.5999999,1,45,903000
0,1,0,0,0,7700,8.5,1,30,700000
0,1,0,0,0,5000,2.29999995,1,60,1614050
0,1,0,0,0,900,7.5999999,1,120,1120000
0,1,0,0,0,1800,10,1,65,839700
0,1,0,0,0,12200,1,1,30,760000
0,1,0,0,0,1800,10,1,125,1680000
0,1,0,0,0,7600,9,1,36,684000
0,1,0,0,0,7800,5,1,28,810000
0,1,0,0,0,2400,6.5,1,33,807500
0,1,0,0,0,4700,6.69999981,1,80,680000
0,1,0,0,0,800,6,1,35,635040
0,1,0,0,0,1900,2.29999995,1,90,1080000
0,1,0,0,0,4900,7.30000019,1,106,1440000
0,1,0,0,0,4400,5.69999981,1,50,820000
0,1,0,0,0,3900,3.5,1,75,2700000
0,1,0,0,0,12100,6.4000001,1,30,800000
0,1,0,0,0,5300,3.70000005,1,50,682500
0,1,0,0,0,9400,1.89999998,1,50,850000
0,1,0,0,0,10000,5.69999981,1,74,945000
0,1,0,0,0,6500,6.69999981,1,35,1120000
0,1,0,0,0,6000,9,1,330,1950000
0,1,0,0,0,4800,7,1,106,1673989
0,1,0,0,0,7500,9.19999981,1,28,880000
0,1,0,0,0,7400,10,1,70,1871500
0,1,0,0,0,7500,7.5999999,1,35,450000
0,1,0,0,0,7800,9.5,1,30,700000
0,1,0,0,0,1800,2.5,1,65,839700
0,1,0,0,0,5400,7.0999999,1,50,700000
0,1,0,0,0,3100,7.5999999,1,120,2800000
0,1,0,0,0,7400,8.10000038,1,95,2500000
0,1,0,0,0,6400,10,1,40,1000000
0,1,0,0,0,46600,8.5,1,140,8500000
0,1,0,0,0,3900,10,1,55,1804050
0,1,0,0,0,7700,1,1,30,720000
0,1,0,0,0,11800,7.80000019,1,63,720000
0,1,0,0,0,6400,7.19999981,1,40,1000000
0,1,0,0,0,7800,9,1,30,688750
0,1,0,0,0,450,6,1,30,684000
0,1,0,0,0,1400,5.30000019,1,65,855000
0,1,0,0,0,1600,9,1,55,900000
0,1,0,0,0,7700,9,1,30,648000
0,1,0,0,0,10300,9.69999981,1,43,585000
0,1,0,0,0,1000,10,1,70,1250000
0,1,0,0,0,1700,8,1,40,729000
0,1,0,0,0,2300,8.89999962,1,30,600000
0,1,0,0,0,6500,1.79999995,1,50,1700000
0,1,0,0,0,5300,10,1,40,332120
0,1,0,0,0,7900,6.5999999,1,35,807500
0,1,0,0,0,7700,7.5999999,1,65,1700000
0,1,0,0,0,29000,8,1,170,6240000
0,1,0,0,0,3900,2.9000001,1,55,2200000
0,1,0,0,0,4700,9,1,60,1000000
0,1,0,0,0,2600,10,1,40,540000
0,1,0,0,0,450,2,1,92,1700000
0,1,0,0,0,46900,2.9000001,1,100,4550000
0,1,0,0,0,800,8.19999981,1,120,2240280
0,1,0,0,0,6300,5,1,46,900000
0,1,0,0,0,4400,7.69999981,1,53,640000
0,1,0,0,0,7600,6,1,45,1900000
0,1,0,0,0,7700,2.5,1,30,648000
0,1,0,0,0,3500,7,1,70,921600
0,1,0,0,0,4000,2,1,50,1050000
0,1,0,0,0,4400,6.5,1,20,360000
0,1,0,0,0,6600,7.4000001,1,50,1520000
0,1,0,0,0,4500,5.4000001,1,80,720000
0,1,0,0,0,3000,9,1,80,1980000
0,1,0,0,0,6400,10,1,38,1092500
0,1,0,0,0,3200,3.0999999,1,53,980000
0,1,0,0,0,1400,5.5,1,45,960000
0,1,0,0,0,4800,10,1,55,1539000
0,1,0,0,0,600,10,1,200,2596800
0,1,0,0,0,2500,9,1,40,560000
0,1,0,0,0,6400,9.19999981,1,50,1519050
0,1,0,0,0,10300,4.9000001,1,48,617500
0,1,0,0,0,2400,9.69999981,1,35,630000
0,1,0,0,0,4400,7.69999981,1,40,809100
0,1,0,0,0,4100,8.69999981,1,65,759000
0,1,0,0,0,7700,7.30000019,1,96,1100000
0,1,0,0,0,38000,3.20000005,1,20,4000000
0,1,0,0,0,5400,7.69999981,1,80,800000
0,1,0,0,0,2800,9.5,1,30,570000
0,1,0,0,0,3900,5.80000019,1,80,1583280
0,1,0,0,0,2600,6,1,20,600000
0,1,0,0,0,900,7,1,180,1120000
0,1,0,0,0,30400,4.69999981,1,40,1275000
0,1,0,0,0,7400,8.5,1,55,1410000
0,1,0,0,0,5000,3.70000005,1,35,800000
0,1,0,0,0,4500,9,1,60,873000
0,1,0,0,0,600,10,1,40,585000
0,1,0,0,0,2200,7.5,1,40,414000
0,1,0,0,0,3800,6.9000001,1,50,1000000
0,1,0,0,0,12300,8.19999981,1,32,630000
0,1,0,0,0,7500,3.79999995,1,50,720000
0,1,0,0,0,4000,9,1,50,1392435
0,1,0,0,0,4000,4.19999981,1,35,855000
0,1,0,0,0,4200,9,1,25,441600
0,1,0,0,0,43400,5.0999999,1,80,822250
0,1,0,0,0,1000,9.10000038,1,60,800000
0,1,0,0,0,7700,9,1,30,495000
0,1,0,0,0,6800,6.69999981,1,35,855000
0,1,0,0,0,12300,7.30000019,1,32,604500
0,1,0,0,0,44600,7.5,1,25,4500000
0,1,0,0,0,800,8.39999962,1,35,466200
0,1,0,0,0,7300,7.9000001,1,75,1650000
0,1,0,0,0,600,3.9000001,1,57,1710000
0,1,0,0,0,4600,9.19999981,1,20,460000
0,1,0,0,0,4900,2.9000001,1,60,640000
0,1,0,0,0,10900,8.60000038,1,48,900000
0,1,0,0,0,8600,6.30000019,1,90,1395000
0,1,0,0,0,600,5.80000019,1,28,708700
0,1,0,0,0,6400,2.5999999,1,75,1296000
0,1,0,0,0,3900,10,1,75,1440000
0,1,0,0,0,4900,8.80000019,1,43,585000
0,1,0,0,0,3800,8.69999981,1,55,1990000
0,1,0,0,0,4500,5.9000001,1,45,480000
0,1,0,0,0,3400,8,1,28,374718
0,1,0,0,0,4900,6.0999999,1,88,1504000
0,1,0,0,0,7400,5,1,68,1120000
0,1,0,0,0,4900,4.19999981,1,60,640000
0,1,0,0,0,4300,5.80000019,1,35,784000
0,1,0,0,0,4900,3.70000005,1,100,800000
0,1,0,0,0,900,4.9000001,1,75,790400
0,1,0,0,0,5100,7.5999999,1,30,346500
0,1,0,0,0,6500,9.5,1,50,1142964
0,1,0,0,0,800,10,1,35,1300000
0,1,0,0,0,4700,8.5,1,60,850000
0,1,0,0,0,6800,9.10000038,1,65,450000
0,1,0,0,0,4500,2.5,1,40,728000
0,1,0,0,0,7100,8.60000038,1,40,1200000
0,1,0,0,0,600,8,1,20,900000
0,1,0,0,0,4900,9.10000038,1,40,576000
0,1,0,0,0,10800,6.4000001,1,39,500000
0,1,0,0,0,7500,10,1,50,1567500
0,1,0,0,0,4900,4.9000001,1,50,540000
0,1,0,0,0,3900,7.80000019,1,75,1530000
0,1,0,0,0,4700,9,2,115,2200000
0,1,0,0,0,7700,10,2,26,900000
0,1,0,0,0,7400,8,2,67,1955000
0,1,0,0,0,7400,3.5999999,2,103,2250000
0,1,0,0,0,4700,8.5,2,120,2450000
0,1,0,0,0,7500,5.19999981,2,80,1900000
0,1,0,0,0,4000,8.19999981,2,55,2500000
0,1,0,0,0,7800,9,2,30,1134000
0,1,0,0,0,4600,6.4000001,2,80,1579500
0,1,0,0,0,6500,7.0999999,2,35,1200000
0,1,0,0,0,7300,6.30000019,2,54,960000
0,1,0,0,0,3100,4.9000001,2,50,1044000
0,1,0,0,0,10800,3,2,60,765000
